target_id	length	eff_length	est_counts	tpm
evm.model.06.765.4.5bd9b13a	1416	1111.17	0	0
evm.model.06.765.1.5bd9b13a.3.5bdae6dc	1344	1039.17	0	0
evm.model.06.765.2.5bd9b13a	1575	1270.17	0	0
evm.model.06.765.1.5bd9b13a.2.5bdae6dc	1509	1204.17	0	0
evm.model.02.983	1318	1013.17	101	191.887
novel_model_3085_5bd9a17a.3.5bd9b137	1354	1049.17	0	0
novel_model_3087_5bd9a17a.5.5bd9b137	830	525.167	0	0
novel_model_3084_5bd9a17a.2.5bd9b137	1594	1289.17	0	0
novel_model_3082_5bd9a17a	1474	1169.17	0	0
novel_model_3083_5bd9a17a.1.5bd9b137	1491	1186.17	0	0
novel_model_3086_5bd9a17a.4.5bd9b137	998	693.167	0	0
evm.model.01.253	2123	1818.17	71	75.1673
evm.model.10.527	1360	1055.17	0	0
evm.model.10.716	618	438.889	0	0
evm.model.01.2573.1.5bdae6e4	2371	2066.17	8.76089	8.16182
evm.model.01.2573	1932	1627.17	24.2391	28.674
evm.model.01.2573.2.5bdae6e4	1777	1472.17	0	0
novel_model_7123_5bd9a17a	1058	753.167	7.2753	18.5936
novel_model_7124_5bd9a17a.1.5bd9b13d	2178	1873.17	16.7247	17.1864
evm.model.08.848	876	571.167	0	0
evm.model.04.382	1350	1045.17	0	0
novel_model_4000_5bd9a17a.2.5bd9b139	693	430.182	0	0
novel_model_3999_5bd9a17a.1.5bd9b139	1808	1503.17	13	16.6471
novel_model_3998_5bd9a17a	1832	1527.17	4.3453e-05	5.47693e-05
evm.model.05.1109	792	487.167	0	0
evm.model.02.2308	1902	1597.17	2	2.41037
evm.model.06.1992	915	610.167	0	0
evm.model.03.487	510	380.75	0	0
evm.model.03.1358	1113	808.167	0	0
evm.model.02.2429	282	152.75	41	516.662
evm.model.06.12	270	161.571	0	0
evm.model.05.1857	1768	1463.17	1	1.31556
evm.model.ctgX4.4	439	309.75	0	0
evm.model.06.394	354	224.75	0	0
evm.model.01.1200	1265	960.167	5	10.0237
evm.model.09.1343	936	631.167	7	21.348
evm.model.01.262	1257	952.167	15	30.3237
novel_model_6630_5bd9a17a	718	455.182	0	0
evm.model.08.760	279	149.75	0	0
evm.model.02.1408	393	263.75	0	0
evm.model.07.103	708	445.182	0	0
evm.model.09.1354	993	688.167	48	134.262
evm.model.04.1391	1599	1294.17	0	0
evm.model.04.259	1206	901.167	29	61.9437
evm.model.07.352	1105	800.167	26	62.5456
evm.model.02.2796	1179	874.167	0	0
novel_model_5765_5bd9a17a	1644	1339.17	0	0
evm.model.02.2001	1802	1497.17	0	0
evm.model.02.2001.1.5bdae6e2	1960	1655.17	0	0
evm.model.01.589	1515	1210.17	0	0
evm.model.04.1847	291	161.75	0	0
evm.model.04.1425	2065	1760.17	17	18.5908
evm.model.04.1425.1.5bd9b138	1838	1533.17	0	0
evm.model.03.556	558	428.75	0	0
evm.model.10.698	2789	2484.17	7	5.42402
evm.model.07.1694	732	469.182	1	4.10263
novel_model_2166_5bd9a17a	1280	975.167	0	0
novel_model_2167_5bd9a17a.1.5bd9b136	1442	1137.17	9	15.2343
evm.model.ctgX47.3	1833	1528.17	4.88625	6.15473
evm.model.ctgX47.3.1.5bd9b13d	4210	3905.17	3.28579	1.61959
evm.model.05.886	279	149.75	0	0
evm.model.02.2065	1953	1648.17	0	0
evm.model.02.2065.1.5bd9b136	1449	1144.17	11	18.5058
novel_model_6569_5bd9a17a	777	472.167	2	8.1534
evm.model.06.1432	1347	1042.17	0	0
evm.model.05.1191	2379	2074.17	102	94.6587
novel_model_7212_5bd9a17a	1177	872.167	41	90.4875
novel_model_7213_5bd9a17a.1.5bd9b13d	1008	703.167	0	0
evm.model.09.1315	1569	1264.17	0	0
evm.model.10.657	1438	1133.17	1	1.69867
evm.model.08.1622	648	385.182	0	0
evm.model.01.2570	582	402.889	1	4.7777
evm.model.04.484	687	424.182	1	4.53787
evm.model.07.351	1476	1171.17	1	1.64356
evm.model.09.1395	3345	3040.17	2	1.2663
evm.model.02.802	2547	2242.17	2	1.71698
evm.model.10.1668	678	415.182	0	0
evm.model.04.2391	1509	1204.17	1	1.59852
novel_model_63_5bd9a17a	751	488.182	4.37721	17.2592
evm.model.06.1951	1158	853.167	69	155.675
evm.model.03.595	1560	1255.17	11	16.8692
evm.model.02.1077	375	245.75	0	0
evm.model.06.119.1.5bd9b139	2034	1729.17	23.2884	25.9243
evm.model.06.119	1737	1432.17	18.7116	25.149
evm.model.05.103.2.5bdae6d8	1757	1452.17	0.250293	0.33177
evm.model.05.103	2356	2051.17	0	0
evm.model.05.103.1.5bd9b139	1069	764.167	0	0
evm.model.05.103.3.5bdae6d8	2018	1713.17	0	0
evm.model.05.103.1.5bdae6d8	1755	1450.17	0.749707	0.995125
novel_model_1458_5bd9a17a.1.5bd9b135	732	469.182	2.97132	12.1902
novel_model_1457_5bd9a17a	2652	2347.17	37.9184	31.0964
novel_model_1459_5bd9a17a.3.5bd9b135	2174	1869.17	23.1103	23.7992
novel_model_1460_5bd9a17a.2.5bd9b135	972	667.167	0	0
evm.model.06.1767	1533	1228.17	15	23.5092
evm.model.01.540.1.5bdae6db	2840	2535.17	66	50.112
evm.model.01.540	3309	3004.17	0	0
evm.model.03.2082	3180	2875.17	6.14907	4.11671
novel_model_5571_5bd9a17a	1482	1177.17	2	3.27036
evm.model.01.649	609	429.889	5	22.3881
novel_model_3887_5bd9a17a	1436	1131.17	0	0
evm.model.04.1579	1422	1117.17	0	0
novel_model_6662_5bd9a17a	790	485.167	8	31.7397
evm.model.06.998	3723	3418.17	0	0
evm.model.03.1538	1761	1456.17	0	0
evm.model.06.696	2454	2149.17	3	2.68692
evm.model.07.587	357	227.75	0	0
evm.model.02.1067	1438	1133.17	23	39.0695
evm.model.01.3041	1170	865.167	0	0
evm.model.05.134	3471	3166.17	25	15.1988
evm.model.03.874	1077	772.167	0	0
evm.model.01.276	2009	1704.17	30.4882	34.4369
evm.model.01.276.1.5bd9b134	1927	1622.17	3.99959e-06	4.74595e-06
evm.model.02.582	369	239.75	0	0
evm.model.04.180	444	314.75	0	0
evm.model.03.1171	1602	1297.17	0	0
evm.model.09.549	375	245.75	27	211.482
evm.model.06.434	3822	3517.17	0	0
evm.model.03.327	597	417.889	1	4.6062
evm.model.06.663	840	535.167	0	0
novel_model_1775_5bd9a17a	921	616.167	0	0
evm.model.05.1854	492	362.75	0	0
evm.model.02.2416	3024	2719.17	61	43.1815
evm.model.03.324	4326	4021.17	0	0
novel_model_6690_5bd9a17a	637	457.889	1	4.20382
evm.model.08.76	1977	1672.17	54	62.161
evm.model.06.2057	972	667.167	19	54.818
evm.model.05.139	852	547.167	0	0
evm.model.02.806	282	152.75	0	0
evm.model.04.2203	1014	709.167	5.66667	15.381
evm.model.07.48	1062	757.167	13	33.0488
evm.model.02.352	977	672.167	0	0
evm.model.04.817	252	143.571	0	0
evm.model.07.1346	408	278.75	0	0
evm.model.04.339	1077	772.167	0	0
evm.model.03.1942	3246	2941.17	4.52128	2.95901
evm.model.03.1061	855	550.167	0	0
evm.model.01.1749	552	422.75	0	0
evm.model.05.598	705	442.182	0	0
evm.model.02.2558	891	586.167	0	0
evm.model.01.2344	288	158.75	0	0
evm.model.02.528	1461	1156.17	1	1.66488
evm.model.08.302	513	383.75	0	0
evm.model.09.476	396	266.75	0	0
evm.model.05.1105	612	432.889	0	0
evm.model.09.1601	3813	3508.17	43	23.5935
evm.model.09.759	414	284.75	0	0
evm.model.03.699	636	456.889	0	0
evm.model.03.1493	807	502.167	0	0
evm.model.ctgX3.11	1863	1558.17	0	0
evm.model.09.550	768	463.167	0	0
evm.model.08.1856	360	230.75	38	316.99
evm.model.04.1671.1.5bd9b138	1764	1459.17	0	0
evm.model.04.1671	1611	1306.17	2	2.94738
evm.model.04.2079	207	98.5714	1	19.5278
evm.model.09.177	1236	931.167	0	0
evm.model.02.1323.1.5bd9b135	2968	2663.17	0	0
evm.model.02.1323.2.5bd9b135	2446	2141.17	0	0
evm.model.02.1323	2886	2581.17	1038.8	774.672
evm.model.06.189.1.5bd9b139	2278	1973.17	15	14.6329
evm.model.06.189	2384	2079.17	0	0
evm.model.01.800	1077	772.167	0	0
evm.model.02.1302	1698	1393.17	36	49.7397
evm.model.09.295	1209	904.167	0	0
evm.model.02.2783	249	140.571	1	13.6933
evm.model.10.836	912	607.167	13	41.2135
evm.model.09.1688	408	278.75	0	0
evm.model.03.666	1495	1190.17	32.1671	52.0246
evm.model.03.666.1.5bd9b137	1515	1210.17	4.33757	6.89931
evm.model.03.666.3.5bd9b137	1040	735.167	11.4953	30.0981
evm.model.03.666.2.5bd9b137	1438	1133.17	0	0
evm.model.04.1509	732	469.182	0	0
evm.model.02.1086	1575	1270.17	7	10.6082
evm.model.05.3	414	284.75	12	81.1188
evm.model.10.1640	1353	1048.17	2	3.67285
evm.model.07.1221	1185	880.167	0	0
evm.model.07.1221.2.5bd9b13c	1455	1150.17	0	0
evm.model.07.1221.1.5bd9b13c	802	497.167	4	15.4868
novel_model_3882_5bd9a17a	1242	937.167	1.52956	3.14162
evm.model.10.1787	1413	1108.17	0	0
evm.model.01.1203	879	574.167	11	36.8773
evm.model.09.514	768	463.167	2	8.31183
evm.model.01.1864	405	275.75	0	0
evm.model.04.211	1209	904.167	19	40.4491
evm.model.04.465	225	116.571	0	0
novel_model_2540_5bd9a17a	2176	1871.17	19	19.5454
evm.model.07.1326	1931	1626.17	24	28.4086
evm.model.03.396	1888	1583.17	74	89.9724
evm.model.03.396.1.5bdae6db	2063	1758.17	0	0
evm.model.09.1119	2535	2230.17	43	37.1138
evm.model.04.2441	213	104.571	2	36.8147
evm.model.05.948	579	399.889	0	0
evm.model.10.2003	621	441.889	0	0
evm.model.09.1339	216	107.571	0	0
evm.model.10.1061	2506	2201.17	11	9.61931
evm.model.ctgX1.8	1951	1646.17	6	7.01587
evm.model.03.615	312	182.75	11	115.862
novel_model_473_5bd9a17a	1562	1257.17	0	0
evm.model.04.1608	585	405.889	0	0
evm.model.08.1465	621	441.889	0	0
novel_model_5156_5bd9a17a	734	471.182	2.24185	9.15847
evm.model.10.1477	357	227.75	0	0
evm.model.01.623.1.5bd9b134	1663	1358.17	0.0587124	0.083211
evm.model.01.623	1698	1393.17	152.941	211.313
evm.model.10.1317	723	460.182	0	0
evm.model.08.1956	1812	1507.17	9	11.4944
novel_model_954_5bd9a17a	1688	1383.17	7.4438	10.3592
evm.model.10.586	1968	1663.17	0	0
evm.model.06.1195	714	451.182	0	0
evm.model.10.760	843	538.167	0	0
evm.model.09.401	480	350.75	0	0
novel_model_3983_5bd9a17a.1.5bd9b139	742	479.182	24	96.4084
novel_model_3982_5bd9a17a	814	509.167	0	0
novel_model_272_5bda875f	1777	1472.17	6.28304	8.21518
novel_model_274_5bda875f.2.5bdae6db	662	399.182	0	0
novel_model_273_5bda875f.1.5bdae6db	909	604.167	0	0
evm.model.01.2263	1135	830.167	0	0
evm.model.01.2263.1.5bd9b136	1225	920.167	0	0
evm.model.04.2364	1590	1285.17	9	13.4799
evm.model.06.824	1017	712.167	0	0
evm.model.10.1958	741	478.182	45	181.144
evm.model.06.1161	5289	4984.17	28	10.8136
evm.model.07.528	402	272.75	0	0
evm.model.04.2457	645	382.182	41	206.499
evm.model.04.1197	336	206.75	0	0
evm.model.10.1927	990	685.167	11	30.903
evm.model.07.1710	1416	1111.17	262	453.864
evm.model.10.979	4482	4177.17	12	5.52972
evm.model.04.2383	1899	1594.17	2	2.41491
evm.model.07.358	390	260.75	0	0
evm.model.10.1290	3371	3066.17	10	6.27781
evm.model.01.1522	4953	4648.17	10	4.14116
evm.model.06.1209	1023	718.167	0	0
evm.model.06.2049	1605	1300.17	0	0
novel_model_6175_5bd9a17a	877	572.167	22	74.0123
evm.model.10.154	3249	2944.17	22	14.3835
evm.model.03.204	1371	1066.17	2	3.61085
evm.model.07.566	339	209.75	0	0
novel_model_3347_5bd9a17a.4.5bd9b138	1542	1237.17	0	0
novel_model_3355_5bd9a17a.11.5bd9b138	2362	2057.17	0	0
novel_model_3345_5bd9a17a.6.5bd9b138	1553	1248.17	3.90752	6.02605
novel_model_3346_5bd9a17a.5.5bd9b138	1499	1194.17	0	0
novel_model_3354_5bd9a17a.12.5bd9b138	2290	1985.17	0	0
novel_model_3351_5bd9a17a.10.5bd9b138	1636	1331.17	0	0
novel_model_3352_5bd9a17a.9.5bd9b138	1641	1336.17	0	0
novel_model_3348_5bd9a17a.3.5bd9b138	1571	1266.17	0	0
novel_model_3343_5bd9a17a	1555	1250.17	1.09248	1.68209
novel_model_3350_5bd9a17a.1.5bd9b138	1576	1271.17	0	0
novel_model_3356_5bd9a17a.13.5bd9b138	2474	2169.17	0	0
novel_model_3353_5bd9a17a.8.5bd9b138	1691	1386.17	0	0
novel_model_3344_5bd9a17a.7.5bd9b138	1638	1333.17	0	0
novel_model_3349_5bd9a17a.2.5bd9b138	1543	1238.17	0	0
evm.model.05.374	2385	2080.17	0	0
novel_model_1558_5bd9a17a.2.5bd9b135	883	578.167	1	3.32928
novel_model_1559_5bd9a17a.1.5bd9b135	1111	806.167	0	0
novel_model_1557_5bd9a17a	1145	840.167	0	0
evm.model.02.2638	966	661.167	9	26.2021
evm.model.09.1293	2415	2110.17	0	0
evm.model.09.664	837	532.167	21.9221	79.2937
evm.model.04.1595	555	425.75	0	0
evm.model.03.758	306	176.75	0	0
evm.model.01.842	891	586.167	0	0
evm.model.06.786	396	266.75	0	0
evm.model.05.1370	1065	760.167	0	0
novel_model_4683_5bd9a17a	907	602.167	0	0
evm.model.06.447	336	206.75	0	0
evm.model.08.1694	216	107.571	0	0
evm.model.04.1544	501	371.75	0	0
evm.model.09.1553	840	535.167	33	118.694
evm.model.01.2368.1.5bd9b136	1042	737.167	2.11576	5.52465
evm.model.01.2368.1.5bdae6e4	1203	898.167	0	0
evm.model.01.2368	1369	1064.17	0	0
evm.model.01.2368.2.5bd9b136	518	388.75	2.88424	14.2812
evm.model.01.2368.3.5bd9b136	526	396.75	0	0
evm.model.09.179	1299	994.167	0	0
evm.model.02.1757.1.5bd9b135	1772	1467.17	0	0
evm.model.02.1757.18.5bd9b135	2630	2325.17	0	0
evm.model.02.1757.15.5bd9b135	2403	2098.17	0	0
evm.model.02.1757.2.5bd9b135	1488	1183.17	0	0
evm.model.02.1757.10.5bd9b135	1971	1666.17	0	0
evm.model.02.1757.17.5bd9b135	2268	1963.17	0	0
evm.model.02.1757.7.5bd9b135	1490	1185.17	9.42355	15.3052
evm.model.02.1757.5.5bd9b135	1767	1462.17	0	0
evm.model.02.1757.8.5bd9b135	1838	1533.17	0	0
evm.model.02.1757.21.5bd9b135	2703	2398.17	0	0
evm.model.02.1757.6.5bd9b135	1950	1645.17	3.57645	4.18453
evm.model.02.1757.2.5bd9b135.1.5bdae6e1	1514	1209.17	1.10573e-06	1.76023e-06
evm.model.02.1757.19.5bd9b135	2400	2095.17	0	0
evm.model.02.1757.16.5bd9b135	2214	1909.17	0	0
evm.model.02.1757.20.5bd9b135	2571	2266.17	0	0
evm.model.02.1757.9.5bd9b135	1914	1609.17	0	0
evm.model.02.1757.13.5bd9b135	2195	1890.17	0	0
evm.model.02.1757.14.5bd9b135	2271	1966.17	0	0
evm.model.02.1757.4.5bd9b135	1605	1300.17	0	0
evm.model.02.1757.11.5bd9b135	2100	1795.17	0	0
evm.model.02.1757.3.5bd9b135	1581	1276.17	0	0
evm.model.02.1757.12.5bd9b135	2141	1836.17	0	0
evm.model.02.1757	1796	1491.17	0	0
evm.model.01.1500	1959	1654.17	6	6.98194
evm.model.08.659	2157	1852.17	0	0
evm.model.01.813	1235	930.167	40.4567	83.7209
evm.model.01.813.1.5bd9b134	1206	901.167	22.5433	48.1522
evm.model.01.2867	1050	745.167	20	51.6631
evm.model.02.2012	3618	3313.17	0	0
novel_model_2282_5bd9a17a.2.5bd9b136	1423	1118.17	0	0
novel_model_2281_5bd9a17a.1.5bd9b136	1328	1023.17	1.06504	2.00366
novel_model_2283_5bd9a17a.6.5bd9b136	1408	1103.17	2.59601	4.52971
novel_model_2278_5bd9a17a	749	486.182	15.0551	59.6058
novel_model_2285_5bd9a17a.7.5bd9b136	1454	1149.17	0	0
novel_model_2284_5bd9a17a.5.5bd9b136	990	685.167	9.71943	27.3054
novel_model_2280_5bd9a17a.4.5bd9b136	1262	957.167	29.5644	59.4547
novel_model_2279_5bd9a17a.3.5bd9b136	1478	1173.17	1.16659e-06	1.91408e-06
novel_model_3781_5bd9a17a	464	334.75	0	0
evm.model.10.758	1729	1424.17	40	54.0634
evm.model.10.758.1.5bdae6df	1728	1423.17	0	0
evm.model.10.758.2.5bdae6df	2126	1821.17	0	0
evm.model.01.1598	2439	2134.17	0	0
evm.model.06.1490	1044	739.167	0	0
evm.model.01.1963	273	164.571	0	0
evm.model.01.2629	1194	889.167	21	45.4611
novel_model_457_5bda875f	1716	1411.17	7	9.54825
evm.model.01.2438	1086	781.167	1	2.46411
evm.model.05.676	1218	913.167	0	0
evm.model.09.698.1.5bd9b13c	814	509.167	1.74746	6.60619
evm.model.09.698	813	508.167	138.253	523.686
evm.model.02.2278	3576	3271.17	79	46.4867
evm.model.10.292	1008	703.167	0	0
evm.model.04.1106	946	641.167	24.5351	73.6582
evm.model.04.1106.1.5bd9b138	1184	879.167	0	0
evm.model.04.1106.3.5bd9b138	1402	1097.17	0	0
evm.model.04.1106.3.5bd9b138.1.5bdae6da	1096	791.167	39.4649	96.0167
evm.model.04.1106.2.5bd9b138	1241	936.167	3.4499e-05	7.09345e-05
novel_model_1315_5bd9a17a	704	441.182	4	17.452
evm.model.01.1084	228	119.571	0	0
evm.model.09.327	1520	1215.17	10.4498	16.553
evm.model.09.327.2.5bd9b13c	1611	1306.17	75.8823	111.827
evm.model.09.327.1.5bd9b13c	1475	1170.17	0	0
evm.model.01.2826	804	499.167	0	0
evm.model.02.450	813	508.167	0	0
novel_model_373_5bd9a17a.1.5bd9b134	806	501.167	0	0
novel_model_372_5bd9a17a	808	503.167	4.47546	17.121
novel_model_374_5bd9a17a.2.5bd9b134	819	514.167	2.18	8.16126
novel_model_375_5bd9a17a.3.5bd9b134	1600	1295.17	1.2737	1.89297
evm.model.10.638	315	185.75	0	0
novel_model_7196_5bd9a17a	2151	1846.17	15	15.6396
evm.model.01.2967	3990	3685.17	5	2.61166
evm.model.04.2088	2958	2653.17	32	23.2161
evm.model.09.340	2409	2104.17	2	1.82959
evm.model.06.797	525	395.75	0	0
evm.model.03.893	477	347.75	0	0
evm.model.ctgX60.1	247	138.571	0	0
evm.model.03.871	1335	1030.17	1	1.86851
evm.model.06.1395.1.5bd9b13b	1222	917.167	6.47647	13.5923
evm.model.06.1395	1824	1519.17	2.52353	3.19748
evm.model.06.1327	555	425.75	0	0
evm.model.05.2093	483	353.75	0	0
evm.model.02.542	207	98.5714	0	0
evm.model.07.333	1059	754.167	0	0
evm.model.07.1447	819	514.167	0	0
evm.model.03.896	1287	982.167	0	0
novel_model_4855_5bd9a17a	3034	2729.17	2	1.4106
novel_model_4856_5bd9a17a.1.5bd9b13a	835	530.167	0	0
evm.model.08.310	357	227.75	1	8.45173
evm.model.04.1734	3786	3481.17	1	0.552942
evm.model.01.2254	579	399.889	0	0
evm.model.07.1639	3432	3127.17	9	5.53982
evm.model.03.576	399	269.75	0	0
evm.model.01.2897	3066	2761.17	0	0
evm.model.06.1841	1746	1441.17	16	21.3703
evm.model.04.690	597	417.889	0	0
evm.model.06.783	708	445.182	0	0
evm.model.05.1912	1383	1078.17	0	0
