target_id	length	eff_length	est_counts	tpm
novel_model_1460_5bd9a17a.2.5bd9b135	972	652.95	0	0
evm.model.06.1767	1533	1213.95	19	21.0072
evm.model.01.540.1.5bdae6db	2840	2520.95	101	53.7739
evm.model.01.540	3309	2989.95	0	0
evm.model.03.2082	3180	2860.95	13.2736	6.22722
novel_model_5571_5bd9a17a	1482	1162.95	1	1.15413
evm.model.01.649	609	330.111	10	40.6588
novel_model_3887_5bd9a17a	1436	1116.95	0	0
evm.model.04.1579	1422	1102.95	0	0
novel_model_6662_5bd9a17a	790	470.95	6	17.0998
evm.model.06.998	3723	3403.95	0	0
evm.model.03.1538	1761	1441.95	0	0
evm.model.06.696	2454	2134.95	1	0.628676
evm.model.07.587	357	164.167	0	0
evm.model.02.1067	1438	1118.95	27	32.3868
evm.model.01.3041	1170	850.95	0	0
evm.model.05.134	3471	3151.95	32	13.6265
evm.model.03.874	1077	757.95	0	0
evm.model.01.276	2009	1689.95	63.8321	50.6968
evm.model.01.276.1.5bd9b134	1927	1607.95	0	0
evm.model.02.582	369	152	0	0
evm.model.04.180	444	213.867	0	0
evm.model.03.1171	1602	1282.95	0	0
evm.model.09.549	375	158	43	365.28
evm.model.06.434	3822	3502.95	0	0
evm.model.03.327	597	318.111	0.5	2.10963
evm.model.06.663	840	520.95	0	0
novel_model_1775_5bd9a17a	921	601.95	3	6.68922
evm.model.05.1854	492	261.867	0	0
evm.model.02.2416	3024	2704.95	40	19.8479
evm.model.03.324	4326	4006.95	0	0
novel_model_6690_5bd9a17a	637	339.684	0	0
evm.model.08.76	1977	1657.95	71	57.478
evm.model.06.2057	972	652.95	16	32.8893
evm.model.05.139	852	532.95	0	0
evm.model.02.806	282	130.444	0	0
evm.model.04.2203	1014	694.95	9.53846	18.4221
evm.model.07.48	1062	742.95	13	23.4854
evm.model.02.352	977	657.95	1	2.03996
evm.model.04.817	252	113.25	0	0
evm.model.07.1346	408	191	0	0
evm.model.04.339	1077	757.95	0	0
evm.model.03.1942	3246	2926.95	4	1.83425
evm.model.03.1061	855	535.95	0	0
evm.model.01.1749	552	273.111	0	0
evm.model.05.598	705	407.684	0	0
evm.model.02.2558	891	571.95	0	0
evm.model.01.2344	288	136.444	0	0
evm.model.02.528	1461	1141.95	1	1.17535
evm.model.08.302	513	282.867	0	0
evm.model.09.476	396	179	0	0
evm.model.05.1105	612	333.111	0	0
evm.model.09.1601	3813	3493.95	63	24.2013
evm.model.09.759	414	197	0	0
evm.model.03.699	636	338.684	0	0
evm.model.03.1493	807	487.95	0	0
evm.model.ctgX3.11	1863	1543.95	0	0
evm.model.09.550	768	448.95	0	0
evm.model.08.1856	360	167.167	30	240.872
evm.model.04.1671.1.5bd9b138	1764	1444.95	0	0
evm.model.04.1671	1611	1291.95	2	2.07778
evm.model.04.2079	207	80.8571	1	16.5995
evm.model.09.177	1236	916.95	0	0
evm.model.02.1323.1.5bd9b135	2968	2648.95	14.0477	7.11779
evm.model.02.1323.2.5bd9b135	2446	2126.95	0	0
evm.model.02.1323	2886	2566.95	1951.07	1020.17
evm.model.06.189.1.5bd9b139	2278	1958.95	1.30013e-07	8.90797e-08
evm.model.06.189	2384	2064.95	14	9.09983
evm.model.01.800	1077	757.95	0	0
evm.model.02.1302	1698	1378.95	43	41.8538
evm.model.09.295	1209	889.95	0	0
evm.model.02.2783	249	110.25	0	0
evm.model.10.836	912	592.95	10	22.6358
evm.model.09.1688	408	191	0	0
evm.model.03.666	1495	1175.95	38.7676	44.2481
evm.model.03.666.1.5bd9b137	1515	1195.95	0	0
evm.model.03.666.3.5bd9b137	1040	720.95	8.23242	15.3263
evm.model.03.666.2.5bd9b137	1438	1118.95	0	0
evm.model.04.1509	732	434.684	0	0
evm.model.02.1086	1575	1255.95	6	6.412
evm.model.05.3	414	197	14	95.3842
evm.model.10.1640	1353	1033.95	2	2.59624
evm.model.07.1221	1185	865.95	0	0
evm.model.07.1221.2.5bd9b13c	1455	1135.95	0	0
evm.model.07.1221.1.5bd9b13c	802	482.95	3	8.33746
novel_model_3882_5bd9a17a	1242	922.95	8	11.6339
evm.model.10.1787	1413	1093.95	3	3.68077
evm.model.01.1203	879	559.95	7	16.7789
evm.model.09.514	768	448.95	5	14.9481
evm.model.01.1864	405	188	0	0
evm.model.04.211	1209	889.95	19	28.6551
evm.model.04.465	225	98.8571	0	0
novel_model_2540_5bd9a17a	2176	1856.95	18	13.0103
evm.model.07.1326	1931	1611.95	24.7435	20.6027
evm.model.03.396	1888	1568.95	60	51.3283
evm.model.03.396.1.5bdae6db	2063	1743.95	0	0
evm.model.09.1119	2535	2215.95	44	26.6506
evm.model.04.2441	213	86.8571	3	46.3586
evm.model.05.948	579	300.111	0	0
evm.model.10.2003	621	342.111	0	0
evm.model.09.1339	216	89.8571	0	0
evm.model.10.1061	2506	2186.95	32	19.6393
evm.model.ctgX1.8	1951	1631.95	5	4.11223
evm.model.03.615	312	133.727	22	220.809
novel_model_473_5bd9a17a	1562	1242.95	0	0
evm.model.04.1608	585	306.111	0	0
evm.model.08.1465	621	342.111	0	0
novel_model_5156_5bd9a17a	734	414.95	0	0
evm.model.10.1477	357	164.167	0	0
evm.model.01.623.1.5bd9b134	1663	1343.95	1.71209	1.70985
evm.model.01.623	1698	1378.95	175.288	170.615
evm.model.10.1317	723	425.684	0	0
evm.model.08.1956	1812	1492.95	7	6.29314
novel_model_954_5bd9a17a	1688	1368.95	7.67922	7.52911
evm.model.10.586	1968	1648.95	0	0
evm.model.06.1195	714	416.684	0	0
evm.model.10.760	843	523.95	0	0
evm.model.09.401	480	249.867	0	0
novel_model_3983_5bd9a17a.1.5bd9b139	742	422.95	20	63.4681
novel_model_3982_5bd9a17a	814	494.95	0	0
novel_model_272_5bda875f	1777	1457.95	2.23879	2.06104
novel_model_274_5bda875f.2.5bdae6db	662	364.684	3.24466	11.9417
novel_model_273_5bda875f.1.5bdae6db	909	589.95	0	0
evm.model.01.2263	1135	815.95	0	0
evm.model.01.2263.1.5bd9b136	1225	905.95	0	0
evm.model.04.2364	1590	1270.95	9	9.50449
evm.model.06.824	1017	697.95	0	0
evm.model.10.1958	741	421.95	47	149.504
evm.model.06.1161	5289	4969.95	44	11.8827
evm.model.07.528	402	185	0	0
evm.model.04.2457	645	347.684	34	131.253
evm.model.04.1197	336	157.727	0	0
evm.model.10.1927	990	670.95	9	18.0039
evm.model.07.1710	1416	1096.95	651	796.542
evm.model.10.979	4482	4162.95	12	3.86896
evm.model.04.2383	1899	1579.95	2	1.69903
evm.model.07.358	390	173	0	0
evm.model.10.1290	3371	3051.95	10	4.39782
evm.model.01.1522	4953	4633.95	6	1.73786
evm.model.06.1209	1023	703.95	0	0
evm.model.06.2049	1605	1285.95	0	0
novel_model_6175_5bd9a17a	877	557.95	22	52.9227
evm.model.10.154	3249	2929.95	30	13.7428
evm.model.03.204	1371	1051.95	0	0
evm.model.07.566	339	160.727	0	0
novel_model_3347_5bd9a17a.4.5bd9b138	1542	1222.95	0	0
novel_model_3355_5bd9a17a.11.5bd9b138	2362	2042.95	0	0
novel_model_3345_5bd9a17a.6.5bd9b138	1553	1233.95	0	0
novel_model_3346_5bd9a17a.5.5bd9b138	1499	1179.95	3	3.4125
novel_model_3354_5bd9a17a.12.5bd9b138	2290	1970.95	0	0
novel_model_3351_5bd9a17a.10.5bd9b138	1636	1316.95	0	0
novel_model_3352_5bd9a17a.9.5bd9b138	1641	1321.95	0	0
novel_model_3348_5bd9a17a.3.5bd9b138	1571	1251.95	0	0
novel_model_3343_5bd9a17a	1555	1235.95	0	0
novel_model_3350_5bd9a17a.1.5bd9b138	1576	1256.95	0	0
novel_model_3356_5bd9a17a.13.5bd9b138	2474	2154.95	0	0
novel_model_3353_5bd9a17a.8.5bd9b138	1691	1371.95	0	0
novel_model_3344_5bd9a17a.7.5bd9b138	1638	1318.95	0	0
novel_model_3349_5bd9a17a.2.5bd9b138	1543	1223.95	0	0
evm.model.05.374	2385	2065.95	0	0
novel_model_1558_5bd9a17a.2.5bd9b135	883	563.95	0	0
novel_model_1559_5bd9a17a.1.5bd9b135	1111	791.95	0	0
novel_model_1557_5bd9a17a	1145	825.95	3	4.87508
evm.model.02.2638	966	646.95	5	10.3732
evm.model.09.1293	2415	2095.95	0	0
evm.model.09.664	837	517.95	18.7549	48.6007
evm.model.04.1595	555	276.111	0	0
evm.model.03.758	306	127.727	0	0
evm.model.01.842	891	571.95	0	0
evm.model.06.786	396	179	0	0
evm.model.05.1370	1065	745.95	0	0
novel_model_4683_5bd9a17a	907	587.95	0	0
evm.model.06.447	336	157.727	0	0
evm.model.08.1694	216	89.8571	0	0
evm.model.04.1544	501	270.867	0	0
evm.model.09.1553	840	520.95	31	79.8694
evm.model.01.2368.1.5bd9b136	1042	722.95	0	0
evm.model.01.2368.1.5bdae6e4	1203	883.95	0	0
evm.model.01.2368	1369	1049.95	0	0
evm.model.01.2368.2.5bd9b136	518	270.188	0	0
evm.model.01.2368.3.5bd9b136	526	262.294	0	0
evm.model.09.179	1299	979.95	2	2.73931
evm.model.02.1757.1.5bd9b135	1772	1452.95	0	0
evm.model.02.1757.18.5bd9b135	2630	2310.95	0	0
evm.model.02.1757.15.5bd9b135	2403	2083.95	0	0
evm.model.02.1757.2.5bd9b135	1488	1168.95	0	0
evm.model.02.1757.10.5bd9b135	1971	1651.95	0	0
evm.model.02.1757.17.5bd9b135	2268	1948.95	0	0
evm.model.02.1757.7.5bd9b135	1490	1170.95	0	0
evm.model.02.1757.5.5bd9b135	1767	1447.95	0	0
evm.model.02.1757.8.5bd9b135	1838	1518.95	3.86195	3.41254
evm.model.02.1757.21.5bd9b135	2703	2383.95	0	0
evm.model.02.1757.6.5bd9b135	1950	1630.95	16.1381	13.2808
evm.model.02.1757.2.5bd9b135.1.5bdae6e1	1514	1194.95	0	0
evm.model.02.1757.19.5bd9b135	2400	2080.95	0	0
evm.model.02.1757.16.5bd9b135	2214	1894.95	0	0
evm.model.02.1757.20.5bd9b135	2571	2251.95	0	0
evm.model.02.1757.9.5bd9b135	1914	1594.95	0	0
evm.model.02.1757.13.5bd9b135	2195	1875.95	0	0
evm.model.02.1757.14.5bd9b135	2271	1951.95	0	0
evm.model.02.1757.4.5bd9b135	1605	1285.95	0	0
evm.model.02.1757.11.5bd9b135	2100	1780.95	0	0
evm.model.02.1757.3.5bd9b135	1581	1261.95	0	0
evm.model.02.1757.12.5bd9b135	2141	1821.95	0	0
evm.model.02.1757	1796	1476.95	0	0
evm.model.01.1500	1959	1639.95	8	6.54748
evm.model.08.659	2157	1837.95	0	0
evm.model.01.813	1235	915.95	94.5626	138.568
evm.model.01.813.1.5bd9b134	1206	886.95	11.4374	17.3079
evm.model.01.2867	1050	730.95	23	42.2333
evm.model.02.2012	3618	3298.95	0	0
novel_model_2282_5bd9a17a.2.5bd9b136	1423	1103.95	0	0
novel_model_2281_5bd9a17a.1.5bd9b136	1328	1008.95	0.000760143	0.00101121
novel_model_2283_5bd9a17a.6.5bd9b136	1408	1088.95	0	0
novel_model_2278_5bd9a17a	749	429.95	23.5475	73.5093
novel_model_2285_5bd9a17a.7.5bd9b136	1454	1134.95	0	0
novel_model_2284_5bd9a17a.5.5bd9b136	990	670.95	17.5613	35.1302
novel_model_2280_5bd9a17a.4.5bd9b136	1262	942.95	10.4904	14.932
novel_model_2279_5bd9a17a.3.5bd9b136	1478	1158.95	2.40004	2.77951
novel_model_3781_5bd9a17a	464	233.867	0	0
evm.model.10.758	1729	1409.95	10.6486	10.1369
evm.model.10.758.1.5bdae6df	1728	1408.95	18.6914	17.8058
evm.model.10.758.2.5bdae6df	2126	1806.95	3.65998	2.71862
evm.model.01.1598	2439	2119.95	0	0
evm.model.06.1490	1044	724.95	0	0
evm.model.01.1963	273	121.444	0	0
evm.model.01.2629	1194	874.95	25	38.3505
novel_model_457_5bda875f	1716	1396.95	7	6.72561
evm.model.01.2438	1086	766.95	3	5.25011
evm.model.05.676	1218	898.95	1	1.49307
evm.model.09.698.1.5bd9b13c	814	494.95	3.46635	9.39995
evm.model.09.698	813	493.95	239.534	650.876
evm.model.02.2278	3576	3256.95	89	36.677
evm.model.10.292	1008	688.95	0	0
evm.model.04.1106	946	626.95	49.7698	106.549
evm.model.04.1106.1.5bd9b138	1184	864.95	0	0
evm.model.04.1106.3.5bd9b138	1402	1082.95	0	0
evm.model.04.1106.3.5bd9b138.1.5bdae6da	1096	776.95	42.2302	72.9532
evm.model.04.1106.2.5bd9b138	1241	921.95	9.26629e-07	1.349e-06
novel_model_1315_5bd9a17a	704	406.684	6	19.802
evm.model.01.1084	228	89.25	0	0
evm.model.09.327	1520	1200.95	6.21521	6.94617
evm.model.09.327.2.5bd9b13c	1611	1291.95	180.384	187.398
evm.model.09.327.1.5bd9b13c	1475	1155.95	0	0
evm.model.01.2826	804	484.95	0	0
evm.model.02.450	813	493.95	0.0258284	0.0701826
novel_model_373_5bd9a17a.1.5bd9b134	806	486.95	0	0
novel_model_372_5bd9a17a	808	488.95	0	0
novel_model_374_5bd9a17a.2.5bd9b134	819	499.95	8	21.4772
novel_model_375_5bd9a17a.3.5bd9b134	1600	1280.95	0	0
evm.model.10.638	315	136.727	0	0
novel_model_7196_5bd9a17a	2151	1831.95	16	11.7225
evm.model.01.2967	3990	3670.95	7	2.55938
evm.model.04.2088	2958	2638.95	46	23.396
evm.model.09.340	2409	2089.95	1	0.642212
evm.model.06.797	525	261.294	0	0
evm.model.03.893	477	246.867	0	0
evm.model.ctgX60.1	247	108.25	0	0
evm.model.03.871	1335	1015.95	3	3.96336
evm.model.06.1395.1.5bd9b13b	1222	902.95	0	0
evm.model.06.1395	1824	1504.95	18	16.0533
evm.model.06.1327	555	276.111	0	0
evm.model.05.2093	483	252.867	0	0
evm.model.02.542	207	80.8571	0	0
evm.model.07.333	1059	739.95	0	0
evm.model.07.1447	819	499.95	0	0
evm.model.03.896	1287	967.95	0	0
novel_model_4855_5bd9a17a	3034	2714.95	2	0.988741
novel_model_4856_5bd9a17a.1.5bd9b13a	835	515.95	0	0
evm.model.08.310	357	164.167	1	8.17579
evm.model.04.1734	3786	3466.95	1	0.387139
evm.model.01.2254	579	300.111	0	0
evm.model.07.1639	3432	3112.95	11	4.7428
evm.model.03.576	399	182	0	0
evm.model.01.2897	3066	2746.95	2	0.977223
evm.model.06.1841	1746	1426.95	47	44.2083
evm.model.04.690	597	318.111	0	0
evm.model.06.783	708	410.684	1	3.26818
evm.model.05.1912	1383	1063.95	0	0
evm.model.05.1261	525	261.294	0	0
evm.model.07.900	813	493.95	0	0
evm.model.02.2772	609	330.111	19	77.2517
evm.model.10.2237	651	353.684	0	0
evm.model.07.233	998	678.95	3	5.93059
