target_id	length	eff_length	est_counts	tpm
evm.model.10.1477	357	237.5	0	0
evm.model.01.623.1.5bd9b134	1663	1543.5	18	52.479
evm.model.01.623	1698	1578.5	6.29521e-06	1.79467e-05
evm.model.10.1317	723	603.5	0	0
evm.model.08.1956	1812	1692.5	0	0
novel_model_954_5bd9a17a	1688	1568.5	1	2.86903
evm.model.10.586	1968	1848.5	0	0
evm.model.06.1195	714	594.5	0	0
evm.model.10.760	843	723.5	0	0
evm.model.09.401	480	360.5	0	0
novel_model_3983_5bd9a17a.1.5bd9b139	742	622.5	2	14.4581
novel_model_3982_5bd9a17a	814	694.5	0	0
novel_model_272_5bda875f	1777	1657.5	2.97309	8.07188
novel_model_274_5bda875f.2.5bdae6db	662	542.5	0.026906	0.223187
novel_model_273_5bda875f.1.5bdae6db	909	789.5	0	0
evm.model.01.2263	1135	1015.5	0	0
evm.model.01.2263.1.5bd9b136	1225	1105.5	0	0
evm.model.04.2364	1590	1470.5	1	3.06023
evm.model.06.824	1017	897.5	0	0
evm.model.10.1958	741	621.5	2	14.4813
evm.model.06.1161	5289	5169.5	5	4.35252
evm.model.07.528	402	282.5	0	0
evm.model.04.2457	645	525.5	5	42.8171
evm.model.04.1197	336	216.5	0	0
evm.model.10.1927	990	870.5	0	0
evm.model.07.1710	1416	1296.5	36	124.954
evm.model.10.979	4482	4362.5	1	1.03154
evm.model.04.2383	1899	1779.5	2	5.05768
evm.model.07.358	390	270.5	0	0
evm.model.10.1290	3371	3251.5	0	0
evm.model.01.1522	4953	4833.5	1	0.931017
evm.model.06.1209	1023	903.5	0	0
evm.model.06.2049	1605	1485.5	0	0
novel_model_6175_5bd9a17a	877	757.5	3	17.8221
evm.model.10.154	3249	3129.5	6	8.62772
evm.model.03.204	1371	1251.5	0	0
evm.model.07.566	339	219.5	0	0
novel_model_3347_5bd9a17a.4.5bd9b138	1542	1422.5	0	0
novel_model_3355_5bd9a17a.11.5bd9b138	2362	2242.5	0	0
novel_model_3345_5bd9a17a.6.5bd9b138	1553	1433.5	0	0
novel_model_3346_5bd9a17a.5.5bd9b138	1499	1379.5	0	0
novel_model_3354_5bd9a17a.12.5bd9b138	2290	2170.5	0	0
novel_model_3351_5bd9a17a.10.5bd9b138	1636	1516.5	0	0
novel_model_3352_5bd9a17a.9.5bd9b138	1641	1521.5	0	0
novel_model_3348_5bd9a17a.3.5bd9b138	1571	1451.5	0	0
novel_model_3343_5bd9a17a	1555	1435.5	0	0
novel_model_3350_5bd9a17a.1.5bd9b138	1576	1456.5	0	0
novel_model_3356_5bd9a17a.13.5bd9b138	2474	2354.5	0	0
novel_model_3353_5bd9a17a.8.5bd9b138	1691	1571.5	0	0
novel_model_3344_5bd9a17a.7.5bd9b138	1638	1518.5	0	0
novel_model_3349_5bd9a17a.2.5bd9b138	1543	1423.5	0	0
evm.model.05.374	2385	2265.5	0	0
novel_model_1558_5bd9a17a.2.5bd9b135	883	763.5	0	0
novel_model_1559_5bd9a17a.1.5bd9b135	1111	991.5	0	0
novel_model_1557_5bd9a17a	1145	1025.5	0	0
evm.model.02.2638	966	846.5	2	10.6322
evm.model.09.1293	2415	2295.5	0	0
evm.model.09.664	837	717.5	4.59228	28.8022
evm.model.04.1595	555	435.5	0	0
evm.model.03.758	306	186.5	0	0
evm.model.01.842	891	771.5	0	0
evm.model.06.786	396	276.5	0	0
evm.model.05.1370	1065	945.5	0	0
novel_model_4683_5bd9a17a	907	787.5	0	0
evm.model.06.447	336	216.5	0	0
evm.model.08.1694	216	96.5	0	0
evm.model.04.1544	501	381.5	0	0
evm.model.09.1553	840	720.5	3	18.7373
evm.model.01.2368.1.5bd9b136	1042	922.5	0	0
evm.model.01.2368.1.5bdae6e4	1203	1083.5	0	0
evm.model.01.2368	1369	1249.5	0	0
evm.model.01.2368.2.5bd9b136	518	398.5	0	0
evm.model.01.2368.3.5bd9b136	526	406.5	0	0
evm.model.09.179	1299	1179.5	0	0
evm.model.02.1757.1.5bd9b135	1772	1652.5	0	0
evm.model.02.1757.18.5bd9b135	2630	2510.5	0	0
evm.model.02.1757.15.5bd9b135	2403	2283.5	0	0
evm.model.02.1757.2.5bd9b135	1488	1368.5	0	0
evm.model.02.1757.10.5bd9b135	1971	1851.5	0	0
evm.model.02.1757.17.5bd9b135	2268	2148.5	0	0
evm.model.02.1757.7.5bd9b135	1490	1370.5	0	0
evm.model.02.1757.5.5bd9b135	1767	1647.5	0	0
evm.model.02.1757.8.5bd9b135	1838	1718.5	0	0
evm.model.02.1757.21.5bd9b135	2703	2583.5	0	0
evm.model.02.1757.6.5bd9b135	1950	1830.5	1	2.45838
evm.model.02.1757.2.5bd9b135.1.5bdae6e1	1514	1394.5	0	0
evm.model.02.1757.19.5bd9b135	2400	2280.5	0	0
evm.model.02.1757.16.5bd9b135	2214	2094.5	0	0
evm.model.02.1757.20.5bd9b135	2571	2451.5	0	0
evm.model.02.1757.9.5bd9b135	1914	1794.5	0	0
evm.model.02.1757.13.5bd9b135	2195	2075.5	0	0
evm.model.02.1757.14.5bd9b135	2271	2151.5	0	0
evm.model.02.1757.4.5bd9b135	1605	1485.5	0	0
evm.model.02.1757.11.5bd9b135	2100	1980.5	0	0
evm.model.02.1757.3.5bd9b135	1581	1461.5	0	0
evm.model.02.1757.12.5bd9b135	2141	2021.5	0	0
evm.model.02.1757	1796	1676.5	0	0
evm.model.01.1500	1959	1839.5	0	0
evm.model.08.659	2157	2037.5	0	0
evm.model.01.813	1235	1115.5	5.17543	20.8784
evm.model.01.813.1.5bd9b134	1206	1086.5	5.82457	24.1242
evm.model.01.2867	1050	930.5	2	9.67238
evm.model.02.2012	3618	3498.5	0	0
novel_model_2282_5bd9a17a.2.5bd9b136	1423	1303.5	0	0
novel_model_2281_5bd9a17a.1.5bd9b136	1328	1208.5	1.22305	4.55425
novel_model_2283_5bd9a17a.6.5bd9b136	1408	1288.5	0	0
novel_model_2278_5bd9a17a	749	629.5	2.21913	15.8638
novel_model_2285_5bd9a17a.7.5bd9b136	1454	1334.5	0	0
novel_model_2284_5bd9a17a.5.5bd9b136	990	870.5	0	0
novel_model_2280_5bd9a17a.4.5bd9b136	1262	1142.5	1.55782	6.13593
novel_model_2279_5bd9a17a.3.5bd9b136	1478	1358.5	0	0
novel_model_3781_5bd9a17a	464	344.5	0	0
evm.model.10.758	1729	1609.5	0	0
evm.model.10.758.1.5bdae6df	1728	1608.5	0	0
evm.model.10.758.2.5bdae6df	2126	2006.5	0	0
evm.model.01.1598	2439	2319.5	0	0
evm.model.06.1490	1044	924.5	0	0
evm.model.01.1963	273	153.5	0	0
evm.model.01.2629	1194	1074.5	0	0
novel_model_457_5bda875f	1716	1596.5	1	2.81871
evm.model.01.2438	1086	966.5	2	9.3121
evm.model.05.676	1218	1098.5	0	0
evm.model.09.698.1.5bd9b13c	814	694.5	0	0
evm.model.09.698	813	693.5	18	116.801
evm.model.02.2278	3576	3456.5	11	14.3211
evm.model.10.292	1008	888.5	0	0
evm.model.04.1106	946	826.5	1.29704	7.06206
evm.model.04.1106.1.5bd9b138	1184	1064.5	0	0
evm.model.04.1106.3.5bd9b138	1402	1282.5	0	0
evm.model.04.1106.3.5bd9b138.1.5bdae6da	1096	976.5	4.72847	21.7905
evm.model.04.1106.2.5bd9b138	1241	1121.5	5.97449	23.9729
novel_model_1315_5bd9a17a	704	584.5	2	15.398
evm.model.01.1084	228	108.5	0	0
evm.model.09.327	1520	1400.5	0	0
evm.model.09.327.2.5bd9b13c	1611	1491.5	32.8743	99.1864
evm.model.09.327.1.5bd9b13c	1475	1355.5	0	0
evm.model.01.2826	804	684.5	0	0
evm.model.02.450	813	693.5	0	0
novel_model_373_5bd9a17a.1.5bd9b134	806	686.5	1.8639	12.218
novel_model_372_5bd9a17a	808	688.5	0.270886	1.77052
novel_model_374_5bd9a17a.2.5bd9b134	819	699.5	7.39339e-06	4.75637e-05
novel_model_375_5bd9a17a.3.5bd9b134	1600	1480.5	1.86521	5.66942
evm.model.10.638	315	195.5	0	0
novel_model_7196_5bd9a17a	2151	2031.5	0	0
evm.model.01.2967	3990	3870.5	0	0
evm.model.04.2088	2958	2838.5	8	12.683
evm.model.09.340	2409	2289.5	0	0
evm.model.06.797	525	405.5	0	0
evm.model.03.893	477	357.5	0	0
evm.model.ctgX60.1	247	127.5	0	0
evm.model.03.871	1335	1215.5	1	3.70224
evm.model.06.1395.1.5bd9b13b	1222	1102.5	1	4.0817
evm.model.06.1395	1824	1704.5	0	0
evm.model.06.1327	555	435.5	0	0
evm.model.05.2093	483	363.5	0	0
evm.model.02.542	207	87.5	0	0
evm.model.07.333	1059	939.5	0	0
evm.model.07.1447	819	699.5	0	0
evm.model.03.896	1287	1167.5	0	0
novel_model_4855_5bd9a17a	3034	2914.5	0	0
novel_model_4856_5bd9a17a.1.5bd9b13a	835	715.5	0	0
evm.model.08.310	357	237.5	0	0
evm.model.04.1734	3786	3666.5	0	0
evm.model.01.2254	579	459.5	0	0
evm.model.07.1639	3432	3312.5	3	4.07554
evm.model.03.576	399	279.5	0	0
evm.model.01.2897	3066	2946.5	0	0
evm.model.06.1841	1746	1626.5	1	2.76672
evm.model.04.690	597	477.5	0	0
evm.model.06.783	708	588.5	0	0
evm.model.05.1912	1383	1263.5	0	0
evm.model.05.1261	525	405.5	0	0
evm.model.07.900	813	693.5	0	0
evm.model.02.2772	609	489.5	0	0
evm.model.10.2237	651	531.5	0	0
evm.model.07.233	998	878.5	2	10.2449
evm.model.08.1255	570	450.5	0	0
evm.model.04.1762	1417	1297.5	0	0
evm.model.04.1762.1.5bd9b139	1360	1240.5	0	0
evm.model.03.1536	948	828.5	0	0
evm.model.04.1228	510	390.5	0	0
evm.model.01.330	1855	1735.5	0	0
evm.model.02.519	852	732.5	0	0
evm.model.02.2431	837	717.5	0	0
evm.model.06.2142	4935	4815.5	1	0.934498
evm.model.06.709.2.5bd9b13a	1564	1444.5	0	0
evm.model.06.709	1936	1816.5	0	0
