target_id	length	eff_length	est_counts	tpm
evm.model.05.556	417	251	0	0
evm.model.09.1360	333	231.143	0	0
evm.model.09.1517	4632	4318.46	0	0
novel_model_4177_5bd9a17a	1382	1068.46	45	81.9997
novel_model_4178_5bd9a17a.1.5bd9b139	1280	966.462	0	0
novel_model_4179_5bd9a17a.2.5bd9b139	1517	1203.46	0	0
novel_model_4698_5bd9a17a.2.5bd9b13a	1386	1072.46	2	3.63084
novel_model_4700_5bd9a17a.5.5bd9b13a	1061	747.462	0	0
novel_model_4696_5bd9a17a.4.5bd9b13a	1532	1218.46	0	0
novel_model_4699_5bd9a17a.1.5bd9b13a	1525	1211.46	0	0
novel_model_4697_5bd9a17a.3.5bd9b13a	1473	1159.46	0	0
novel_model_4695_5bd9a17a	1463	1149.46	0	0
evm.model.07.1005	1782	1468.46	0	0
novel_model_740_5bd9a17a	1269	955.462	0.472324	0.962467
novel_model_741_5bd9a17a.1.5bd9b134	1647	1333.46	3.52768	5.15071
evm.model.08.1532	927	613.462	0	0
novel_model_6193_5bd9a17a	879	565.462	1	3.44315
evm.model.01.2454	531	365	0	0
evm.model.02.1506	2190	1876.46	9	9.33817
evm.model.07.1130	930	616.462	0	0
evm.model.09.1624	1191	877.462	0	0
evm.model.06.1533	468	302	0	0
evm.model.04.1110	678	403.333	0	0
evm.model.07.1463	267	193	0	0
evm.model.06.2098	462	296	0	0
evm.model.04.1027	1029	715.462	0	0
evm.model.07.224	465	299	0	0
evm.model.02.1210	893	579.462	8.91623	29.9582
evm.model.10.593	1326	1012.46	0	0
evm.model.07.1249	1864	1550.46	4	5.02294
evm.model.07.1249.1.5bd9b13c	1797	1483.46	0	0
evm.model.ctgX8.3	810	496.462	0	0
evm.model.05.1899	720	445.333	0	0
evm.model.ctgX2.51	324	222.143	0	0
evm.model.10.568	393	255.75	0	0
novel_model_2034_5bd9a17a	1139	825.462	0	0
evm.model.08.240	1680	1366.46	89	126.809
evm.model.04.1217	1869	1555.46	0	0
novel_model_4415_5bd9a17a	911	597.462	6	19.5524
novel_model_4418_5bd9a17a.1.5bd9b139	1167	853.462	0	0
novel_model_4422_5bd9a17a.7.5bd9b139	1263	949.462	0	0
novel_model_4421_5bd9a17a.6.5bd9b139	1787	1473.46	0	0
novel_model_4416_5bd9a17a.3.5bd9b139	1129	815.462	0	0
novel_model_4417_5bd9a17a.2.5bd9b139	1134	820.462	0	0
novel_model_4420_5bd9a17a.4.5bd9b139	1317	1003.46	0	0
novel_model_4419_5bd9a17a.5.5bd9b139	1738	1424.46	0	0
evm.model.09.83	4257	3943.46	11	5.43093
evm.model.ctgX9.4	621	381.364	0	0
evm.model.07.1620	1056	742.462	2	5.24463
evm.model.04.1330	2082	1768.46	339.675	373.961
novel_model_7239_5bd9a17a	1877	1563.46	11.0744	13.7909
evm.model.05.2045	1284	970.462	0	0
novel_model_4945_5bd9a17a	1472	1158.46	25	42.0162
evm.model.08.1636	339	237.143	10	82.1011
novel_model_1049_5bd9a17a	1564	1250.46	0	0
novel_model_1381_5bd9a17a	901	587.462	11	36.4563
evm.model.06.742	1305	991.462	1	1.96374
evm.model.08.394	270	168.143	0	0
evm.model.06.315	1489	1175.46	13	21.5325
evm.model.06.952.2.5bd9b13a	2324	2010.46	0	0
evm.model.06.952.3.5bd9b13a	1675	1361.46	3	4.29017
evm.model.06.952.1.5bd9b13a	2298	1984.46	0	0
evm.model.06.952	2384	2070.46	0	0
evm.model.08.1950	1071	757.462	27	69.4004
evm.model.01.2671	1173	859.462	46	104.205
evm.model.07.1875	993	679.462	2.77903	7.96319
evm.model.03.447	1050	736.462	0	0
evm.model.05.488	1221	907.462	0	0
novel_model_5047_5bd9a17a.1.5bd9b13a	1291	977.462	0	0
novel_model_5046_5bd9a17a	1702	1388.46	25.6043	35.9036
evm.model.02.607	4431	4117.46	0	0
evm.model.08.1017	1335	1021.46	22	41.9333
evm.model.04.667	390	252.75	0	0
evm.model.06.162	303	201.143	0	0
evm.model.03.1820	1917	1603.46	0	0
evm.model.05.551	363	261.143	0	0
novel_model_1871_5bd9a17a	842	528.462	0	0
evm.model.08.1020	1620	1306.46	46	68.552
evm.model.06.2013	2532	2218.46	68	59.6782
novel_model_1088_5bd9a17a.10.5bd9b135	2266	1952.46	0	0
novel_model_1085_5bd9a17a.7.5bd9b135	1952	1638.46	0	0
novel_model_1078_5bd9a17a	1813	1499.46	118.047	153.277
novel_model_1087_5bd9a17a.11.5bd9b135	2281	1967.46	0	0
novel_model_1081_5bd9a17a.4.5bd9b135	1877	1563.46	0	0
novel_model_1086_5bd9a17a.6.5bd9b135	1944	1630.46	0	0
novel_model_1079_5bd9a17a.5.5bd9b135	1888	1574.46	41.9856	51.9192
novel_model_1080_5bd9a17a.1.5bd9b135	1831	1517.46	0	0
novel_model_1083_5bd9a17a.2.5bd9b135	1907	1593.46	0	0
novel_model_1084_5bd9a17a.8.5bd9b135	1806	1492.46	0	0
novel_model_1090_5bd9a17a.12.5bd9b135	2445	2131.46	0	0
novel_model_1089_5bd9a17a.9.5bd9b135	2203	1889.46	2.9676	3.05792
novel_model_1082_5bd9a17a.3.5bd9b135	1830	1516.46	0	0
evm.model.06.765.5.5bd9b13a	1764	1450.46	3.45348	4.63564
evm.model.06.765.1.5bd9b13a.1.5bdae6dc	1622	1308.46	0	0
evm.model.06.765	1685	1371.46	8.04376	11.4192
evm.model.06.765.3.5bd9b13a	1534	1220.46	0	0
evm.model.06.765.1.5bd9b13a	1562	1248.46	0	0
evm.model.06.765.4.5bd9b13a	1416	1102.46	0	0
evm.model.06.765.1.5bd9b13a.3.5bdae6dc	1344	1030.46	5.50276	10.397
evm.model.06.765.2.5bd9b13a	1575	1261.46	0	0
evm.model.06.765.1.5bd9b13a.2.5bdae6dc	1509	1195.46	0	0
evm.model.02.983	1318	1004.46	78	151.189
novel_model_3085_5bd9a17a.3.5bd9b137	1354	1040.46	0	0
novel_model_3087_5bd9a17a.5.5bd9b137	830	516.462	0	0
novel_model_3084_5bd9a17a.2.5bd9b137	1594	1280.46	0	0
novel_model_3082_5bd9a17a	1474	1160.46	0	0
novel_model_3083_5bd9a17a.1.5bd9b137	1491	1177.46	0	0
novel_model_3086_5bd9a17a.4.5bd9b137	998	684.462	0	0
evm.model.01.253	2123	1809.46	150	161.399
evm.model.10.527	1360	1046.46	0	0
evm.model.10.716	618	378.364	0	0
evm.model.01.2573.1.5bdae6e4	2371	2057.46	0	0
evm.model.01.2573	1932	1618.46	25	30.0744
evm.model.01.2573.2.5bdae6e4	1777	1463.46	0	0
novel_model_7123_5bd9a17a	1058	744.462	6.01772	15.738
novel_model_7124_5bd9a17a.1.5bd9b13d	2178	1864.46	14.9823	15.6453
evm.model.08.848	876	562.462	0	0
evm.model.04.382	1350	1036.46	0	0
novel_model_4000_5bd9a17a.2.5bd9b139	693	418.333	0	0
novel_model_3999_5bd9a17a.1.5bd9b139	1808	1494.46	14	18.239
novel_model_3998_5bd9a17a	1832	1518.46	0	0
evm.model.05.1109	792	478.462	0	0
evm.model.02.2308	1902	1588.46	3	3.67708
evm.model.06.1992	915	601.462	0	0
evm.model.03.487	510	344	0	0
evm.model.03.1358	1113	799.462	0	0
evm.model.02.2429	282	180.143	27	291.814
evm.model.06.12	270	168.143	0	0
evm.model.05.1857	1768	1454.46	2	2.67724
evm.model.ctgX4.4	439	273	0	0
evm.model.06.394	354	252.143	0	0
evm.model.01.1200	1265	951.462	12	24.5555
evm.model.09.1343	936	622.462	8	25.0228
evm.model.01.262	1257	943.462	21	43.3365
novel_model_6630_5bd9a17a	718	443.333	0	0
evm.model.08.760	279	177.143	0	0
evm.model.02.1408	393	255.75	0	0
evm.model.07.103	708	433.333	0	0
evm.model.09.1354	993	679.462	48	137.542
evm.model.04.1391	1599	1285.46	0	0
evm.model.04.259	1206	892.462	55	119.986
evm.model.07.352	1105	791.462	29	71.339
evm.model.02.2796	1179	865.462	0	0
novel_model_5765_5bd9a17a	1644	1330.46	0	0
evm.model.02.2001	1802	1488.46	0	0
evm.model.02.2001.1.5bdae6e2	1960	1646.46	0	0
evm.model.01.589	1515	1201.46	1	1.6205
evm.model.04.1847	291	189.143	0	0
evm.model.04.1425	2065	1751.46	27	30.0139
evm.model.04.1425.1.5bd9b138	1838	1524.46	0	0
evm.model.03.556	558	355.4	0	0
evm.model.10.698	2789	2475.46	7	5.50555
evm.model.07.1694	732	457.333	0	0
novel_model_2166_5bd9a17a	1280	966.462	0	0
novel_model_2167_5bd9a17a.1.5bd9b136	1442	1128.46	17	29.3306
evm.model.ctgX47.3	1833	1519.46	10.998	14.0924
evm.model.ctgX47.3.1.5bd9b13d	4210	3896.46	2.79169	1.39494
evm.model.05.886	279	177.143	0	0
evm.model.02.2065	1953	1639.46	1.11612	1.32547
evm.model.02.2065.1.5bd9b136	1449	1135.46	5.88388	10.089
novel_model_6569_5bd9a17a	777	502.333	5	19.3792
evm.model.06.1432	1347	1033.46	2	3.76786
evm.model.05.1191	2379	2065.46	87	82.0089
novel_model_7212_5bd9a17a	1177	863.462	30.6554	69.1231
novel_model_7213_5bd9a17a.1.5bd9b13d	1008	694.462	12.3446	34.6088
evm.model.09.1315	1569	1255.46	0	0
evm.model.10.657	1438	1124.46	0	0
evm.model.08.1622	648	408.364	0	0
evm.model.01.2570	582	379.4	0	0
evm.model.04.484	687	412.333	3	14.1655
evm.model.07.351	1476	1162.46	2	3.34973
evm.model.09.1395	3345	3031.46	8	5.13803
evm.model.02.802	2547	2233.46	1	0.871727
evm.model.10.1668	678	403.333	0	0
evm.model.04.2391	1509	1195.46	2	3.25727
novel_model_63_5bd9a17a	751	476.333	0	0
evm.model.06.1951	1158	844.462	42	96.8341
evm.model.03.595	1560	1246.46	22.0666	34.4679
evm.model.02.1077	375	273.143	0	0
evm.model.06.119.1.5bd9b139	2034	1720.46	72	81.4791
evm.model.06.119	1737	1423.46	0	0
evm.model.05.103.2.5bdae6d8	1757	1443.46	0	0
evm.model.05.103	2356	2042.46	0	0
evm.model.05.103.1.5bd9b139	1069	755.462	0	0
evm.model.05.103.3.5bdae6d8	2018	1704.46	0	0
evm.model.05.103.1.5bdae6d8	1755	1441.46	0	0
novel_model_1458_5bd9a17a.1.5bd9b135	732	457.333	0	0
novel_model_1457_5bd9a17a	2652	2338.46	135	112.399
novel_model_1459_5bd9a17a.3.5bd9b135	2174	1860.46	0	0
novel_model_1460_5bd9a17a.2.5bd9b135	972	658.462	0	0
evm.model.06.1767	1533	1219.46	25	39.9145
evm.model.01.540.1.5bdae6db	2840	2526.46	157	120.989
evm.model.01.540	3309	2995.46	0	0
evm.model.03.2082	3180	2866.46	10.6822	7.25563
novel_model_5571_5bd9a17a	1482	1168.46	0	0
evm.model.01.649	609	406.4	5	23.9538
novel_model_3887_5bd9a17a	1436	1122.46	1	1.73455
evm.model.04.1579	1422	1108.46	0	0
novel_model_6662_5bd9a17a	790	476.462	4	16.3452
evm.model.06.998	3723	3409.46	1	0.571049
evm.model.03.1538	1761	1447.46	0	0
evm.model.06.696	2454	2140.46	6	5.45761
evm.model.07.587	357	255.143	0	0
evm.model.02.1067	1438	1124.46	18	31.1664
evm.model.01.3041	1170	856.462	0	0
evm.model.05.134	3471	3157.46	51	31.4479
evm.model.03.874	1077	763.462	0	0
evm.model.01.276	2009	1695.46	94.7668	108.825
evm.model.01.276.1.5bd9b134	1927	1613.46	0	0
evm.model.02.582	369	267.143	0	0
evm.model.04.180	444	278	0	0
evm.model.03.1171	1602	1288.46	2	3.02216
evm.model.09.549	375	273.143	15	106.92
evm.model.06.434	3822	3508.46	0	0
evm.model.03.327	597	394.4	0.5	2.46827
evm.model.06.663	840	526.462	0	0
novel_model_1775_5bd9a17a	921	607.462	0	0
evm.model.05.1854	492	326	0	0
evm.model.02.2416	3024	2710.46	35	25.1411
evm.model.03.324	4326	4012.46	0	0
novel_model_6690_5bd9a17a	637	397.364	0	0
evm.model.08.76	1977	1663.46	101	118.214
evm.model.06.2057	972	658.462	8	23.6548
evm.model.05.139	852	538.462	1	3.6158
evm.model.02.806	282	180.143	0	0
evm.model.04.2203	1014	700.462	5	13.8978
evm.model.07.48	1062	748.462	9	23.4116
evm.model.02.352	977	663.462	0	0
evm.model.04.817	252	178	0	0
evm.model.07.1346	408	242	0	0
evm.model.04.339	1077	763.462	0	0
evm.model.03.1942	3246	2932.46	3.19371	2.12042
evm.model.03.1061	855	541.462	0	0
evm.model.01.1749	552	349.4	0	0
evm.model.05.598	705	430.333	0	0
evm.model.02.2558	891	577.462	0	0
evm.model.01.2344	288	186.143	0	0
evm.model.02.528	1461	1147.46	3	5.09028
evm.model.08.302	513	347	0	0
evm.model.09.476	396	258.75	0	0
evm.model.05.1105	612	372.364	0	0
evm.model.09.1601	3813	3499.46	65	36.1635
evm.model.09.759	414	248	0	0
evm.model.03.699	636	396.364	0	0
evm.model.03.1493	807	493.462	0	0
evm.model.ctgX3.11	1863	1549.46	0	0
evm.model.09.550	768	493.333	0	0
evm.model.08.1856	360	258.143	11	82.9643
evm.model.04.1671.1.5bd9b138	1764	1450.46	0	0
evm.model.04.1671	1611	1297.46	1.0051	1.50825
evm.model.04.2079	207	133	0	0
evm.model.09.177	1236	922.462	0	0
evm.model.02.1323.1.5bd9b135	2968	2654.46	17.4404	12.792
evm.model.02.1323.2.5bd9b135	2446	2132.46	3.27243	2.98778
evm.model.02.1323	2886	2572.46	3733.74	2825.88
evm.model.06.189.1.5bd9b139	2278	1964.46	6	5.94657
evm.model.06.189	2384	2070.46	0	0
evm.model.01.800	1077	763.462	0	0
evm.model.02.1302	1698	1384.46	45	63.2835
evm.model.09.295	1209	895.462	0	0
evm.model.02.2783	249	175	0	0
evm.model.10.836	912	598.462	7	22.773
evm.model.09.1688	408	242	0	0
evm.model.03.666	1495	1181.46	36.3527	59.9067
evm.model.03.666.1.5bd9b137	1515	1201.46	0	0
evm.model.03.666.3.5bd9b137	1040	726.462	6.64734	17.8153
evm.model.03.666.2.5bd9b137	1438	1124.46	0	0
evm.model.04.1509	732	457.333	0	0
evm.model.02.1086	1575	1261.46	5	7.71711
evm.model.05.3	414	248	10	78.5068
evm.model.10.1640	1353	1039.46	1	1.87305
evm.model.07.1221	1185	871.462	0	0
evm.model.07.1221.2.5bd9b13c	1455	1141.46	0	0
evm.model.07.1221.1.5bd9b13c	802	488.462	1	3.98592
novel_model_3882_5bd9a17a	1242	928.462	0	0
evm.model.10.1787	1413	1099.46	8	14.1667
evm.model.01.1203	879	565.462	12	41.3178
evm.model.09.514	768	493.333	2	7.89311
evm.model.01.1864	405	239	0	0
evm.model.04.211	1209	895.462	43	93.4933
evm.model.04.465	225	151	0	0
novel_model_2540_5bd9a17a	2176	1862.46	19	19.8621
evm.model.07.1326	1931	1617.46	4	4.81487
evm.model.03.396	1888	1574.46	58	71.7224
evm.model.03.396.1.5bdae6db	2063	1749.46	0	0
evm.model.09.1119	2535	2221.46	29	25.4166
evm.model.04.2441	213	139	0	0
evm.model.05.948	579	376.4	0	0
evm.model.10.2003	621	381.364	0	0
evm.model.09.1339	216	142	0	0
evm.model.10.1061	2506	2192.46	49	43.5134
evm.model.ctgX1.8	1951	1637.46	8	9.51213
evm.model.03.615	312	210.143	3	27.7949
novel_model_473_5bd9a17a	1562	1248.46	0	0
evm.model.04.1608	585	382.4	0	0
evm.model.08.1465	621	381.364	0	0
novel_model_5156_5bd9a17a	734	459.333	0.262783	1.11385
evm.model.10.1477	357	255.143	0	0
evm.model.01.623.1.5bd9b134	1663	1349.46	38.333	55.3059
evm.model.01.623	1698	1384.46	118.667	166.881
evm.model.10.1317	723	448.333	0	0
evm.model.08.1956	1812	1498.46	20	25.9862
novel_model_954_5bd9a17a	1688	1374.46	3.21654	4.55633
evm.model.10.586	1968	1654.46	0	0
evm.model.06.1195	714	439.333	0	0
evm.model.10.760	843	529.462	0	0
evm.model.09.401	480	314	0	0
novel_model_3983_5bd9a17a.1.5bd9b139	742	467.333	13	54.1596
novel_model_3982_5bd9a17a	814	500.462	0	0
novel_model_272_5bda875f	1777	1463.46	2.25433	2.99913
novel_model_274_5bda875f.2.5bdae6db	662	387.333	0	0
novel_model_273_5bda875f.1.5bdae6db	909	595.462	0	0
evm.model.01.2263	1135	821.462	0	0
evm.model.01.2263.1.5bd9b136	1225	911.462	0	0
evm.model.04.2364	1590	1276.46	9	13.7276
evm.model.06.824	1017	703.462	0	0
evm.model.10.1958	741	466.333	64	267.204
evm.model.06.1161	5289	4975.46	55	21.5223
evm.model.07.528	402	236	0	0
evm.model.04.2457	645	405.364	17	81.6513
evm.model.04.1197	336	234.143	0	0
evm.model.10.1927	990	676.462	11	31.6598
evm.model.07.1710	1416	1102.46	1034	1826.06
evm.model.10.979	4482	4168.46	22	10.2756
evm.model.04.2383	1899	1585.46	2	2.45603
evm.model.07.358	390	252.75	0	0
evm.model.10.1290	3371	3057.46	13	8.2783
evm.model.01.1522	4953	4639.46	7	2.93758
evm.model.06.1209	1023	709.462	0	0
evm.model.06.2049	1605	1291.46	0	0
novel_model_6175_5bd9a17a	877	563.462	7	24.1876
evm.model.10.154	3249	2935.46	33	21.8875
evm.model.03.204	1371	1057.46	0	0
evm.model.07.566	339	237.143	0	0
novel_model_3347_5bd9a17a.4.5bd9b138	1542	1228.46	0	0
novel_model_3355_5bd9a17a.11.5bd9b138	2362	2048.46	0	0
novel_model_3345_5bd9a17a.6.5bd9b138	1553	1239.46	1.95551	3.07174
novel_model_3346_5bd9a17a.5.5bd9b138	1499	1185.46	2.04449	3.35782
novel_model_3354_5bd9a17a.12.5bd9b138	2290	1976.46	0	0
novel_model_3351_5bd9a17a.10.5bd9b138	1636	1322.46	0	0
novel_model_3352_5bd9a17a.9.5bd9b138	1641	1327.46	0	0
novel_model_3348_5bd9a17a.3.5bd9b138	1571	1257.46	0	0
novel_model_3343_5bd9a17a	1555	1241.46	0	0
novel_model_3350_5bd9a17a.1.5bd9b138	1576	1262.46	0	0
novel_model_3356_5bd9a17a.13.5bd9b138	2474	2160.46	0	0
novel_model_3353_5bd9a17a.8.5bd9b138	1691	1377.46	0	0
novel_model_3344_5bd9a17a.7.5bd9b138	1638	1324.46	0	0
novel_model_3349_5bd9a17a.2.5bd9b138	1543	1229.46	0	0
evm.model.05.374	2385	2071.46	0	0
novel_model_1558_5bd9a17a.2.5bd9b135	883	569.462	1	3.41896
novel_model_1559_5bd9a17a.1.5bd9b135	1111	797.462	0	0
novel_model_1557_5bd9a17a	1145	831.462	0	0
evm.model.02.2638	966	652.462	3	8.95211
evm.model.09.1293	2415	2101.46	0	0
evm.model.09.664	837	523.462	21	78.1076
evm.model.04.1595	555	352.4	0	0
evm.model.03.758	306	204.143	0	0
evm.model.01.842	891	577.462	0	0
evm.model.06.786	396	258.75	0	0
evm.model.05.1370	1065	751.462	0	0
novel_model_4683_5bd9a17a	907	593.462	0	0
evm.model.06.447	336	234.143	0	0
evm.model.08.1694	216	142	0	0
evm.model.04.1544	501	335	0	0
evm.model.09.1553	840	526.462	32	118.343
evm.model.01.2368.1.5bd9b136	1042	728.462	1	2.67271
evm.model.01.2368.1.5bdae6e4	1203	889.462	0	0
evm.model.01.2368	1369	1055.46	0	0
evm.model.01.2368.2.5bd9b136	518	352	0	0
evm.model.01.2368.3.5bd9b136	526	360	0	0
evm.model.09.179	1299	985.462	1	1.97569
evm.model.02.1757.1.5bd9b135	1772	1458.46	0	0
evm.model.02.1757.18.5bd9b135	2630	2316.46	0	0
evm.model.02.1757.15.5bd9b135	2403	2089.46	0	0
evm.model.02.1757.2.5bd9b135	1488	1174.46	0	0
evm.model.02.1757.10.5bd9b135	1971	1657.46	2.80038	3.28951
evm.model.02.1757.17.5bd9b135	2268	1954.46	0	0
evm.model.02.1757.7.5bd9b135	1490	1176.46	0	0
evm.model.02.1757.5.5bd9b135	1767	1453.46	0	0
evm.model.02.1757.8.5bd9b135	1838	1524.46	0	0
evm.model.02.1757.21.5bd9b135	2703	2389.46	0	0
evm.model.02.1757.6.5bd9b135	1950	1636.46	17.1996	20.4631
evm.model.02.1757.2.5bd9b135.1.5bdae6e1	1514	1200.46	0	0
evm.model.02.1757.19.5bd9b135	2400	2086.46	0	0
evm.model.02.1757.16.5bd9b135	2214	1900.46	0	0
evm.model.02.1757.20.5bd9b135	2571	2257.46	0	0
evm.model.02.1757.9.5bd9b135	1914	1600.46	0	0
evm.model.02.1757.13.5bd9b135	2195	1881.46	0	0
evm.model.02.1757.14.5bd9b135	2271	1957.46	0	0
evm.model.02.1757.4.5bd9b135	1605	1291.46	0	0
evm.model.02.1757.11.5bd9b135	2100	1786.46	0	0
evm.model.02.1757.3.5bd9b135	1581	1267.46	0	0
evm.model.02.1757.12.5bd9b135	2141	1827.46	0	0
evm.model.02.1757	1796	1482.46	0	0
evm.model.01.1500	1959	1645.46	7	8.28265
evm.model.08.659	2157	1843.46	0	0
evm.model.01.813	1235	921.462	54.7781	115.741
evm.model.01.813.1.5bd9b134	1206	892.462	37.2219	81.2023
evm.model.01.2867	1050	736.462	26	68.7357
evm.model.02.2012	3618	3304.46	0	0
novel_model_2282_5bd9a17a.2.5bd9b136	1423	1109.46	0	0
novel_model_2281_5bd9a17a.1.5bd9b136	1328	1014.46	0	0
novel_model_2283_5bd9a17a.6.5bd9b136	1408	1094.46	6.37411	11.3391
novel_model_2278_5bd9a17a	749	474.333	8.92584	36.6374
novel_model_2285_5bd9a17a.7.5bd9b136	1454	1140.46	0	0
novel_model_2284_5bd9a17a.5.5bd9b136	990	676.462	3.78282	10.8876
novel_model_2280_5bd9a17a.4.5bd9b136	1262	948.462	8.56954	17.5913
novel_model_2279_5bd9a17a.3.5bd9b136	1478	1164.46	6.3477	10.6133
novel_model_3781_5bd9a17a	464	298	0	0
evm.model.10.758	1729	1415.46	52	71.526
evm.model.10.758.1.5bdae6df	1728	1414.46	0	0
evm.model.10.758.2.5bdae6df	2126	1812.46	0	0
evm.model.01.1598	2439	2125.46	0	0
evm.model.06.1490	1044	730.462	0	0
evm.model.01.1963	273	171.143	0	0
evm.model.01.2629	1194	880.462	21	46.4374
novel_model_457_5bda875f	1716	1402.46	14	19.4355
evm.model.01.2438	1086	772.462	0	0
evm.model.05.676	1218	904.462	0	0
evm.model.09.698.1.5bd9b13c	814	500.462	1.63432	6.35808
evm.model.09.698	813	499.462	88.3657	344.461
evm.model.02.2278	3576	3262.46	118	70.4199
evm.model.10.292	1008	694.462	0	0
evm.model.04.1106	946	632.462	50.3692	155.057
evm.model.04.1106.1.5bd9b138	1184	870.462	0	0
evm.model.04.1106.3.5bd9b138	1402	1088.46	3.70278	6.62329
evm.model.04.1106.3.5bd9b138.1.5bdae6da	1096	782.462	16.928	42.1212
evm.model.04.1106.2.5bd9b138	1241	927.462	0	0
novel_model_1315_5bd9a17a	704	429.333	2	9.06973
evm.model.01.1084	228	154	0	0
evm.model.09.327	1520	1206.46	1.04373	1.68436
evm.model.09.327.2.5bd9b13c	1611	1297.46	537.87	807.127
evm.model.09.327.1.5bd9b13c	1475	1161.46	0	0
evm.model.01.2826	804	490.462	0	0
evm.model.02.450	813	499.462	0	0
novel_model_373_5bd9a17a.1.5bd9b134	806	492.462	5.87085	23.2107
novel_model_372_5bd9a17a	808	494.462	0.0111541	0.0439198
novel_model_374_5bd9a17a.2.5bd9b134	819	505.462	0	0
novel_model_375_5bd9a17a.3.5bd9b134	1600	1286.46	0	0
evm.model.10.638	315	213.143	0	0
novel_model_7196_5bd9a17a	2151	1837.46	10.3638	10.9815
evm.model.01.2967	3990	3676.46	10	5.29577
evm.model.04.2088	2958	2644.46	46	33.8672
evm.model.09.340	2409	2095.46	3	2.78741
evm.model.06.797	525	359	0	0
evm.model.03.893	477	311	0	0
evm.model.ctgX60.1	247	173	0	0
evm.model.03.871	1335	1021.46	0	0
evm.model.06.1395.1.5bd9b13b	1222	908.462	0	0
evm.model.06.1395	1824	1510.46	12	15.4679
evm.model.06.1327	555	352.4	0	0
evm.model.05.2093	483	317	0	0
evm.model.02.542	207	133	0	0
evm.model.07.333	1059	745.462	0	0
evm.model.07.1447	819	505.462	0	0
evm.model.03.896	1287	973.462	0	0
novel_model_4855_5bd9a17a	3034	2720.46	1	0.715676
novel_model_4856_5bd9a17a.1.5bd9b13a	835	521.462	0	0
evm.model.08.310	357	255.143	1	7.6309
evm.model.04.1734	3786	3472.46	5	2.80344
evm.model.01.2254	579	376.4	0	0
evm.model.07.1639	3432	3118.46	14	8.74071
evm.model.03.576	399	233	0	0
evm.model.01.2897	3066	2752.46	0	0
evm.model.06.1841	1746	1432.46	42	57.0854
evm.model.04.690	597	394.4	0	0
evm.model.06.783	708	433.333	0	0
evm.model.05.1912	1383	1069.46	0	0
evm.model.05.1261	525	359	0	0
evm.model.07.900	813	499.462	0	0
evm.model.02.2772	609	406.4	51	244.329
evm.model.10.2237	651	411.364	0	0
evm.model.07.233	998	684.462	2	5.68905
evm.model.08.1255	570	367.4	6	31.7959
evm.model.04.1762	1417	1103.46	0	0
evm.model.04.1762.1.5bd9b139	1360	1046.46	4	7.4421
evm.model.03.1536	948	634.462	0	0
evm.model.04.1228	510	344	0	0
evm.model.01.330	1855	1541.46	0	0
evm.model.02.519	852	538.462	0	0
