target_id	length	eff_length	est_counts	tpm
evm.model.02.1925	4806	4604.72	2.54439	1.78911
evm.model.07.270	1260	1058.72	0	0
novel_model_3830_5bd9a17a	2451	2249.72	0	0
evm.model.01.2844	246	136.923	0	0
evm.model.05.556	417	262.062	0	0
evm.model.09.1360	333	211.714	0	0
evm.model.09.1517	4632	4430.72	0	0
novel_model_4177_5bd9a17a	1382	1180.72	36.7823	100.867
novel_model_4178_5bd9a17a.1.5bd9b139	1280	1078.72	4.33236	13.0039
novel_model_4179_5bd9a17a.2.5bd9b139	1517	1315.72	2.88534	7.10053
novel_model_4698_5bd9a17a.2.5bd9b13a	1386	1184.72	1	2.73301
novel_model_4700_5bd9a17a.5.5bd9b13a	1061	859.722	0	0
novel_model_4696_5bd9a17a.4.5bd9b13a	1532	1330.72	0	0
novel_model_4699_5bd9a17a.1.5bd9b13a	1525	1323.72	0	0
novel_model_4697_5bd9a17a.3.5bd9b13a	1473	1271.72	0	0
novel_model_4695_5bd9a17a	1463	1261.72	0	0
evm.model.07.1005	1782	1580.72	0	0
novel_model_740_5bd9a17a	1269	1067.72	4	12.13
novel_model_741_5bd9a17a.1.5bd9b134	1647	1445.72	0	0
evm.model.08.1532	927	725.722	0	0
novel_model_6193_5bd9a17a	879	677.722	2	9.55512
evm.model.01.2454	531	355.353	0	0
evm.model.02.1506	2190	1988.72	3	4.88433
evm.model.07.1130	930	728.722	0	0
evm.model.09.1624	1191	989.722	0	0
evm.model.06.1533	468	313.062	0	0
evm.model.04.1110	678	476.722	0	0
evm.model.07.1463	267	157.923	0	0
evm.model.06.2098	462	307.062	0	0
evm.model.04.1027	1029	827.722	0	0
evm.model.07.224	465	310.062	0	0
evm.model.02.1210	893	691.722	2.59411	12.1427
evm.model.10.593	1326	1124.72	0	0
evm.model.07.1249	1864	1662.72	3	5.84197
evm.model.07.1249.1.5bd9b13c	1797	1595.72	0	0
evm.model.ctgX8.3	810	608.722	0	0
evm.model.05.1899	720	518.722	0	0
evm.model.ctgX2.51	324	202.714	0	0
evm.model.10.568	393	254.8	0	0
novel_model_2034_5bd9a17a	1139	937.722	0	0
evm.model.08.240	1680	1478.72	35	76.6372
evm.model.04.1217	1869	1667.72	0	0
novel_model_4415_5bd9a17a	911	709.722	0	0
novel_model_4418_5bd9a17a.1.5bd9b139	1167	965.722	0	0
novel_model_4422_5bd9a17a.7.5bd9b139	1263	1061.72	1.62823	4.96551
novel_model_4421_5bd9a17a.6.5bd9b139	1787	1585.72	0	0
novel_model_4416_5bd9a17a.3.5bd9b139	1129	927.722	5.27403	18.407
novel_model_4417_5bd9a17a.2.5bd9b139	1134	932.722	0.0977337	0.339274
novel_model_4420_5bd9a17a.4.5bd9b139	1317	1115.72	0	0
novel_model_4419_5bd9a17a.5.5bd9b139	1738	1536.72	0	0
evm.model.09.83	4257	4055.72	5	3.99172
evm.model.ctgX9.4	621	445.353	0	0
evm.model.07.1620	1056	854.722	0	0
evm.model.04.1330	2082	1880.72	87.7897	151.139
novel_model_7239_5bd9a17a	1877	1675.72	1.13834	2.19952
evm.model.05.2045	1284	1082.72	0	0
novel_model_4945_5bd9a17a	1472	1270.72	10	25.4805
evm.model.08.1636	339	217.714	3	44.6162
novel_model_1049_5bd9a17a	1564	1362.72	0	0
novel_model_1381_5bd9a17a	901	699.722	6	27.7641
evm.model.06.742	1305	1103.72	0	0
evm.model.08.394	270	160.923	0	0
evm.model.06.315	1489	1287.72	11	27.6585
evm.model.06.952.2.5bd9b13a	2324	2122.72	0	0
evm.model.06.952.3.5bd9b13a	1675	1473.72	0	0
evm.model.06.952.1.5bd9b13a	2298	2096.72	0	0
evm.model.06.952	2384	2182.72	0	0
evm.model.08.1950	1071	869.722	29	107.963
evm.model.01.2671	1173	971.722	18	59.9775
evm.model.07.1875	993	791.722	2	8.17928
evm.model.03.447	1050	848.722	0	0
evm.model.05.488	1221	1019.72	0	0
novel_model_5047_5bd9a17a.1.5bd9b13a	1291	1089.72	0	0
novel_model_5046_5bd9a17a	1702	1500.72	39	84.1438
evm.model.02.607	4431	4229.72	0	0
evm.model.08.1017	1335	1133.72	8	22.8476
evm.model.04.667	390	251.8	0	0
evm.model.06.162	303	181.714	0	0
evm.model.03.1820	1917	1715.72	0	0
evm.model.05.551	363	241.714	0	0
novel_model_1871_5bd9a17a	842	640.722	0	0
evm.model.08.1020	1620	1418.72	13	29.6691
evm.model.06.2013	2532	2330.72	34	47.2331
novel_model_1088_5bd9a17a.10.5bd9b135	2266	2064.72	0	0
novel_model_1085_5bd9a17a.7.5bd9b135	1952	1750.72	0	0
novel_model_1078_5bd9a17a	1813	1611.72	31.2198	62.7187
novel_model_1087_5bd9a17a.11.5bd9b135	2281	2079.72	0	0
novel_model_1081_5bd9a17a.4.5bd9b135	1877	1675.72	0	0
novel_model_1086_5bd9a17a.6.5bd9b135	1944	1742.72	0	0
novel_model_1079_5bd9a17a.5.5bd9b135	1888	1686.72	0	0
novel_model_1080_5bd9a17a.1.5bd9b135	1831	1629.72	0	0
novel_model_1083_5bd9a17a.2.5bd9b135	1907	1705.72	0	0
novel_model_1084_5bd9a17a.8.5bd9b135	1806	1604.72	12.7802	25.7868
novel_model_1090_5bd9a17a.12.5bd9b135	2445	2243.72	0	0
novel_model_1089_5bd9a17a.9.5bd9b135	2203	2001.72	0	0
novel_model_1082_5bd9a17a.3.5bd9b135	1830	1628.72	0	0
evm.model.06.765.5.5bd9b13a	1764	1562.72	2.17647	4.5095
evm.model.06.765.1.5bd9b13a.1.5bdae6dc	1622	1420.72	4.40452	10.038
evm.model.06.765	1685	1483.72	0	0
evm.model.06.765.3.5bd9b13a	1534	1332.72	0	0
evm.model.06.765.1.5bd9b13a	1562	1360.72	0	0
evm.model.06.765.4.5bd9b13a	1416	1214.72	0	0
evm.model.06.765.1.5bd9b13a.3.5bdae6dc	1344	1142.72	0	0
evm.model.06.765.2.5bd9b13a	1575	1373.72	0	0
evm.model.06.765.1.5bd9b13a.2.5bdae6dc	1509	1307.72	4.41901	10.9413
evm.model.02.983	1318	1116.72	115	333.435
novel_model_3085_5bd9a17a.3.5bd9b137	1354	1152.72	0	0
novel_model_3087_5bd9a17a.5.5bd9b137	830	628.722	0	0
novel_model_3084_5bd9a17a.2.5bd9b137	1594	1392.72	0	0
novel_model_3082_5bd9a17a	1474	1272.72	0	0
novel_model_3083_5bd9a17a.1.5bd9b137	1491	1289.72	0	0
novel_model_3086_5bd9a17a.4.5bd9b137	998	796.722	0	0
evm.model.01.253	2123	1921.72	43	72.4496
evm.model.10.527	1360	1158.72	0	0
evm.model.10.716	618	442.353	0	0
evm.model.01.2573.1.5bdae6e4	2371	2169.72	6.27768	9.36814
evm.model.01.2573	1932	1730.72	13.7223	25.6719
evm.model.01.2573.2.5bdae6e4	1777	1575.72	0	0
novel_model_7123_5bd9a17a	1058	856.722	4.94028	18.6711
novel_model_7124_5bd9a17a.1.5bd9b13d	2178	1976.72	7.05972	11.5638
evm.model.08.848	876	674.722	0	0
evm.model.04.382	1350	1148.72	0	0
novel_model_4000_5bd9a17a.2.5bd9b139	693	491.722	0	0
novel_model_3999_5bd9a17a.1.5bd9b139	1808	1606.72	0	0
novel_model_3998_5bd9a17a	1832	1630.72	7	13.8988
evm.model.05.1109	792	590.722	0	0
evm.model.02.2308	1902	1700.72	3	5.71144
evm.model.06.1992	915	713.722	0	0
evm.model.03.487	510	334.353	0	0
evm.model.03.1358	1113	911.722	0	0
evm.model.02.2429	282	160.714	26	523.814
evm.model.06.12	270	160.923	0	0
evm.model.05.1857	1768	1566.72	0	0
evm.model.ctgX4.4	439	284.062	0	0
evm.model.06.394	354	232.714	0	0
evm.model.01.1200	1265	1063.72	2	6.08779
evm.model.09.1343	936	734.722	2	8.81383
evm.model.01.262	1257	1055.72	19	58.2723
novel_model_6630_5bd9a17a	718	516.722	0	0
evm.model.08.760	279	169.923	0	0
evm.model.02.1408	393	254.8	0	0
evm.model.07.103	708	506.722	1	6.38981
evm.model.09.1354	993	791.722	19	77.7032
evm.model.04.1391	1599	1397.72	0	0
evm.model.04.259	1206	1004.72	11	35.4491
evm.model.07.352	1105	903.722	25	89.5701
evm.model.02.2796	1179	977.722	0	0
novel_model_5765_5bd9a17a	1644	1442.72	5.3072	11.9108
evm.model.02.2001	1802	1600.72	0	0
evm.model.02.2001.1.5bdae6e2	1960	1758.72	0	0
evm.model.01.589	1515	1313.72	0	0
evm.model.04.1847	291	169.714	0	0
evm.model.04.1425	2065	1863.72	0	0
evm.model.04.1425.1.5bd9b138	1838	1636.72	8	15.8261
evm.model.03.556	558	382.353	0	0
evm.model.10.698	2789	2587.72	2	2.50248
evm.model.07.1694	732	530.722	0	0
novel_model_2166_5bd9a17a	1280	1078.72	0	0
novel_model_2167_5bd9a17a.1.5bd9b136	1442	1240.72	11	28.7062
evm.model.ctgX47.3	1833	1631.72	7.69459	15.2685
evm.model.ctgX47.3.1.5bd9b13d	4210	4008.72	1.68646	1.36216
evm.model.05.886	279	169.923	0	0
evm.model.02.2065	1953	1751.72	0	0
evm.model.02.2065.1.5bd9b136	1449	1247.72	2	5.19003
novel_model_6569_5bd9a17a	777	575.722	3	16.872
evm.model.06.1432	1347	1145.72	0	0
evm.model.05.1191	2379	2177.72	57	84.7482
novel_model_7212_5bd9a17a	1177	975.722	26	86.279
novel_model_7213_5bd9a17a.1.5bd9b13d	1008	806.722	6.89046e-08	2.76555e-07
evm.model.09.1315	1569	1367.72	0	0
evm.model.10.657	1438	1236.72	0	0
evm.model.08.1622	648	446.722	0	0
evm.model.01.2570	582	406.353	0	0
evm.model.04.484	687	485.722	0	0
evm.model.07.351	1476	1274.72	0	0
evm.model.09.1395	3345	3143.72	2	2.05989
evm.model.02.802	2547	2345.72	1	1.38033
evm.model.10.1668	678	476.722	0	0
evm.model.04.2391	1509	1307.72	0	0
novel_model_63_5bd9a17a	751	549.722	0	0
evm.model.06.1951	1158	956.722	47	159.063
evm.model.03.595	1560	1358.72	2	4.76604
evm.model.02.1077	375	253.714	0	0
evm.model.06.119.1.5bd9b139	2034	1832.72	12.3416	21.8038
evm.model.06.119	1737	1535.72	22.6584	47.7722
evm.model.05.103.2.5bdae6d8	1757	1555.72	0	0
evm.model.05.103	2356	2154.72	1.67422	2.51582
evm.model.05.103.1.5bd9b139	1069	867.722	0.325779	1.21563
evm.model.05.103.3.5bdae6d8	2018	1816.72	0	0
evm.model.05.103.1.5bdae6d8	1755	1553.72	0	0
novel_model_1458_5bd9a17a.1.5bd9b135	732	530.722	0	0
novel_model_1457_5bd9a17a	2652	2450.72	44	58.1322
novel_model_1459_5bd9a17a.3.5bd9b135	2174	1972.72	0	0
novel_model_1460_5bd9a17a.2.5bd9b135	972	770.722	0	0
evm.model.06.1767	1533	1331.72	9	21.882
evm.model.01.540.1.5bdae6db	2840	2638.72	38	46.6281
evm.model.01.540	3309	3107.72	0	0
evm.model.03.2082	3180	2978.72	1.67124	1.81663
novel_model_5571_5bd9a17a	1482	1280.72	0	0
evm.model.01.649	609	433.353	2	14.9433
novel_model_3887_5bd9a17a	1436	1234.72	0	0
evm.model.04.1579	1422	1220.72	0	0
novel_model_6662_5bd9a17a	790	588.722	5	27.499
evm.model.06.998	3723	3521.72	0	0
evm.model.03.1538	1761	1559.72	0	0
evm.model.06.696	2454	2252.72	0	0
evm.model.07.587	357	235.714	0	0
evm.model.02.1067	1438	1236.72	15	39.2715
evm.model.01.3041	1170	968.722	0	0
evm.model.05.134	3471	3269.72	14	13.8636
evm.model.03.874	1077	875.722	0	0
evm.model.01.276	2009	1807.72	17.4949	31.3356
evm.model.01.276.1.5bd9b134	1927	1725.72	4.71311e-05	8.8429e-05
evm.model.02.582	369	247.714	0	0
evm.model.04.180	444	289.062	0	0
evm.model.03.1171	1602	1400.72	0	0
evm.model.09.549	375	253.714	15	191.428
evm.model.06.434	3822	3620.72	0	0
evm.model.03.327	597	421.353	1	7.68444
evm.model.06.663	840	638.722	0	0
novel_model_1775_5bd9a17a	921	719.722	1.40291e-06	6.31137e-06
evm.model.05.1854	492	337.062	0	0
evm.model.02.2416	3024	2822.72	49	56.2064
evm.model.03.324	4326	4124.72	0	0
novel_model_6690_5bd9a17a	637	461.353	0	0
evm.model.08.76	1977	1775.72	30	54.7021
evm.model.06.2057	972	770.722	13	54.6139
evm.model.05.139	852	650.722	0	0
evm.model.02.806	282	160.714	0	0
evm.model.04.2203	1014	812.722	1.8	7.17114
evm.model.07.48	1062	860.722	3	11.2854
evm.model.02.352	977	775.722	0	0
evm.model.04.817	252	142.923	0	0
evm.model.07.1346	408	253.062	0	0
evm.model.04.339	1077	875.722	0	0
evm.model.03.1942	3246	3044.72	1	1.06343
evm.model.03.1061	855	653.722	0	0
evm.model.01.1749	552	376.353	0	0
evm.model.05.598	705	503.722	0	0
evm.model.02.2558	891	689.722	0	0
evm.model.01.2344	288	166.714	0	0
evm.model.02.528	1461	1259.72	1	2.5703
evm.model.08.302	513	337.353	0	0
evm.model.09.476	396	257.8	0	0
evm.model.05.1105	612	436.353	0	0
evm.model.09.1601	3813	3611.72	17	15.2403
evm.model.09.759	414	259.062	0	0
evm.model.03.699	636	460.353	0	0
evm.model.03.1493	807	605.722	0	0
evm.model.ctgX3.11	1863	1661.72	0	0
evm.model.09.550	768	566.722	0	0
evm.model.08.1856	360	238.714	29	393.349
evm.model.04.1671.1.5bd9b138	1764	1562.72	0	0
evm.model.04.1671	1611	1409.72	0	0
evm.model.04.2079	207	97.9231	0	0
evm.model.09.177	1236	1034.72	0	0
evm.model.02.1323.1.5bd9b135	2968	2766.72	0	0
evm.model.02.1323.2.5bd9b135	2446	2244.72	0	0
evm.model.02.1323	2886	2684.72	878.331	1059.29
evm.model.06.189.1.5bd9b139	2278	2076.72	3	4.67736
evm.model.06.189	2384	2182.72	0	0
evm.model.01.800	1077	875.722	0	0
evm.model.02.1302	1698	1496.72	20	43.266
evm.model.09.295	1209	1007.72	0	0
evm.model.02.2783	249	139.923	1	23.1403
evm.model.10.836	912	710.722	2	9.11146
evm.model.09.1688	408	253.062	0	0
evm.model.03.666	1495	1293.72	22.7468	56.9294
evm.model.03.666.1.5bd9b137	1515	1313.72	0	0
evm.model.03.666.3.5bd9b137	1040	838.722	10.2532	39.5823
evm.model.03.666.2.5bd9b137	1438	1236.72	0	0
evm.model.04.1509	732	530.722	0	0
evm.model.02.1086	1575	1373.72	8	18.856
evm.model.05.3	414	259.062	5	62.4919
evm.model.10.1640	1353	1151.72	1	2.81132
evm.model.07.1221	1185	983.722	0	0
evm.model.07.1221.2.5bd9b13c	1455	1253.72	1.91994	4.95844
evm.model.07.1221.1.5bd9b13c	802	600.722	1.08006	5.82145
novel_model_3882_5bd9a17a	1242	1040.72	0	0
evm.model.10.1787	1413	1211.72	2	5.34423
evm.model.01.1203	879	677.722	5	23.8878
evm.model.09.514	768	566.722	2	11.4266
evm.model.01.1864	405	266.8	0	0
evm.model.04.211	1209	1007.72	12	38.5566
evm.model.04.465	225	115.923	0	0
novel_model_2540_5bd9a17a	2176	1974.72	4	6.55861
evm.model.07.1326	1931	1729.72	10	18.719
evm.model.03.396	1888	1686.72	31	59.5081
evm.model.03.396.1.5bdae6db	2063	1861.72	0	0
evm.model.09.1119	2535	2333.72	19	26.361
evm.model.04.2441	213	103.923	2	62.3126
evm.model.05.948	579	403.353	0	0
evm.model.10.2003	621	445.353	0	0
evm.model.09.1339	216	106.923	0	0
evm.model.10.1061	2506	2304.72	19	26.6927
evm.model.ctgX1.8	1951	1749.72	2	3.701
evm.model.03.615	312	190.714	28	475.371
novel_model_473_5bd9a17a	1562	1360.72	0	0
evm.model.04.1608	585	409.353	0	0
evm.model.08.1465	621	445.353	0	0
novel_model_5156_5bd9a17a	734	532.722	0	0
evm.model.10.1477	357	235.714	0	0
evm.model.01.623.1.5bd9b134	1663	1461.72	89	197.144
evm.model.01.623	1698	1496.72	2.11025e-06	4.56509e-06
evm.model.10.1317	723	521.722	0	0
evm.model.08.1956	1812	1610.72	1	2.01019
novel_model_954_5bd9a17a	1688	1486.72	2.42112	5.27283
evm.model.10.586	1968	1766.72	0	0
evm.model.06.1195	714	512.722	0	0
evm.model.10.760	843	641.722	0	0
evm.model.09.401	480	325.062	0	0
novel_model_3983_5bd9a17a.1.5bd9b139	742	540.722	6.48997	38.8621
novel_model_3982_5bd9a17a	814	612.722	8.51003	44.9703
novel_model_272_5bda875f	1777	1575.72	3.24011	6.65791
novel_model_274_5bda875f.2.5bdae6db	662	460.722	0	0
novel_model_273_5bda875f.1.5bdae6db	909	707.722	0	0
evm.model.01.2263	1135	933.722	0	0
evm.model.01.2263.1.5bd9b136	1225	1023.72	1	3.16283
evm.model.04.2364	1590	1388.72	8	18.6523
evm.model.06.824	1017	815.722	0	0
evm.model.10.1958	741	539.722	19	113.983
evm.model.06.1161	5289	5087.72	8	5.09125
evm.model.07.528	402	263.8	0	0
evm.model.04.2457	645	443.722	13	94.8615
evm.model.04.1197	336	214.714	0	0
evm.model.10.1927	990	788.722	8	32.8416
evm.model.07.1710	1416	1214.72	112	298.538
evm.model.10.979	4482	4280.72	13	9.83296
evm.model.04.2383	1899	1697.72	1	1.90718
evm.model.07.358	390	251.8	0	0
evm.model.10.1290	3371	3169.72	4	4.08599
evm.model.01.1522	4953	4751.72	10	6.81408
evm.model.06.1209	1023	821.722	0	0
evm.model.06.2049	1605	1403.72	0	0
novel_model_6175_5bd9a17a	877	675.722	5	23.9585
evm.model.10.154	3249	3047.72	15	15.9358
evm.model.03.204	1371	1169.72	2	5.53612
evm.model.07.566	339	217.714	0.740539	11.0133
novel_model_3347_5bd9a17a.4.5bd9b138	1542	1340.72	0	0
novel_model_3355_5bd9a17a.11.5bd9b138	2362	2160.72	0	0
novel_model_3345_5bd9a17a.6.5bd9b138	1553	1351.72	0	0
novel_model_3346_5bd9a17a.5.5bd9b138	1499	1297.72	0	0
novel_model_3354_5bd9a17a.12.5bd9b138	2290	2088.72	0	0
novel_model_3351_5bd9a17a.10.5bd9b138	1636	1434.72	1.85931	4.19605
novel_model_3352_5bd9a17a.9.5bd9b138	1641	1439.72	0.140694	0.316413
novel_model_3348_5bd9a17a.3.5bd9b138	1571	1369.72	0	0
novel_model_3343_5bd9a17a	1555	1353.72	0	0
novel_model_3350_5bd9a17a.1.5bd9b138	1576	1374.72	0	0
novel_model_3356_5bd9a17a.13.5bd9b138	2474	2272.72	0	0
novel_model_3353_5bd9a17a.8.5bd9b138	1691	1489.72	0	0
novel_model_3344_5bd9a17a.7.5bd9b138	1638	1436.72	0	0
novel_model_3349_5bd9a17a.2.5bd9b138	1543	1341.72	0	0
evm.model.05.374	2385	2183.72	0	0
novel_model_1558_5bd9a17a.2.5bd9b135	883	681.722	1	4.74953
novel_model_1559_5bd9a17a.1.5bd9b135	1111	909.722	0	0
novel_model_1557_5bd9a17a	1145	943.722	0	0
evm.model.02.2638	966	764.722	6	25.4042
evm.model.09.1293	2415	2213.72	0	0
evm.model.09.664	837	635.722	17	86.5844
evm.model.04.1595	555	379.353	0	0
evm.model.03.758	306	184.714	0	0
evm.model.01.842	891	689.722	0	0
evm.model.06.786	396	257.8	0	0
evm.model.05.1370	1065	863.722	0	0
novel_model_4683_5bd9a17a	907	705.722	0	0
evm.model.06.447	336	214.714	0	0
evm.model.08.1694	216	106.923	0	0
evm.model.04.1544	501	346.062	0	0
evm.model.09.1553	840	638.722	17	86.1777
evm.model.01.2368.1.5bd9b136	1042	840.722	1.68695	6.49691
evm.model.01.2368.1.5bdae6e4	1203	1001.72	0	0
evm.model.01.2368	1369	1167.72	0	0
evm.model.01.2368.2.5bd9b136	518	342.353	0.313054	2.96076
evm.model.01.2368.3.5bd9b136	526	350.353	1.12744e-08	1.04195e-07
evm.model.09.179	1299	1097.72	1	2.94962
evm.model.02.1757.1.5bd9b135	1772	1570.72	0	0
evm.model.02.1757.18.5bd9b135	2630	2428.72	0	0
evm.model.02.1757.15.5bd9b135	2403	2201.72	0	0
evm.model.02.1757.2.5bd9b135	1488	1286.72	0	0
evm.model.02.1757.10.5bd9b135	1971	1769.72	0	0
evm.model.02.1757.17.5bd9b135	2268	2066.72	0	0
evm.model.02.1757.7.5bd9b135	1490	1288.72	0	0
evm.model.02.1757.5.5bd9b135	1767	1565.72	0	0
evm.model.02.1757.8.5bd9b135	1838	1636.72	2.47588	4.89793
evm.model.02.1757.21.5bd9b135	2703	2501.72	0	0
evm.model.02.1757.6.5bd9b135	1950	1748.72	4.52412	8.37666
evm.model.02.1757.2.5bd9b135.1.5bdae6e1	1514	1312.72	0	0
evm.model.02.1757.19.5bd9b135	2400	2198.72	0	0
evm.model.02.1757.16.5bd9b135	2214	2012.72	0	0
evm.model.02.1757.20.5bd9b135	2571	2369.72	0	0
evm.model.02.1757.9.5bd9b135	1914	1712.72	0	0
evm.model.02.1757.13.5bd9b135	2195	1993.72	0	0
evm.model.02.1757.14.5bd9b135	2271	2069.72	0	0
evm.model.02.1757.4.5bd9b135	1605	1403.72	0	0
evm.model.02.1757.11.5bd9b135	2100	1898.72	0	0
evm.model.02.1757.3.5bd9b135	1581	1379.72	0	0
evm.model.02.1757.12.5bd9b135	2141	1939.72	0	0
evm.model.02.1757	1796	1594.72	0	0
evm.model.01.1500	1959	1757.72	2	3.68415
evm.model.08.659	2157	1955.72	0	0
evm.model.01.813	1235	1033.72	29.0674	91.0458
evm.model.01.813.1.5bd9b134	1206	1004.72	12.9326	41.6772
evm.model.01.2867	1050	848.722	10	38.1498
evm.model.02.2012	3618	3416.72	0	0
novel_model_2282_5bd9a17a.2.5bd9b136	1423	1221.72	0	0
novel_model_2281_5bd9a17a.1.5bd9b136	1328	1126.72	0	0
novel_model_2283_5bd9a17a.6.5bd9b136	1408	1206.72	0	0
novel_model_2278_5bd9a17a	749	547.722	21.6702	128.103
novel_model_2285_5bd9a17a.7.5bd9b136	1454	1252.72	12.3793	31.9964
novel_model_2284_5bd9a17a.5.5bd9b136	990	788.722	22.9704	94.2978
novel_model_2280_5bd9a17a.4.5bd9b136	1262	1060.72	28.2282	86.1668
novel_model_2279_5bd9a17a.3.5bd9b136	1478	1276.72	3.67236	9.31336
novel_model_3781_5bd9a17a	464	309.062	1.58301	16.5842
evm.model.10.758	1729	1527.72	21	44.5075
evm.model.10.758.1.5bdae6df	1728	1526.72	0	0
evm.model.10.758.2.5bdae6df	2126	1924.72	0	0
evm.model.01.1598	2439	2237.72	0	0
evm.model.06.1490	1044	842.722	0	0
evm.model.01.1963	273	163.923	0	0
evm.model.01.2629	1194	992.722	8	26.0928
novel_model_457_5bda875f	1716	1514.72	0	0
evm.model.01.2438	1086	884.722	1	3.65975
evm.model.05.676	1218	1016.72	0	0
evm.model.09.698.1.5bd9b13c	814	612.722	0	0
evm.model.09.698	813	611.722	122	645.749
evm.model.02.2278	3576	3374.72	33	31.6617
evm.model.10.292	1008	806.722	0	0
evm.model.04.1106	946	744.722	13.2094	57.431
evm.model.04.1106.1.5bd9b138	1184	982.722	0	0
evm.model.04.1106.3.5bd9b138	1402	1200.72	5.06241	13.6513
evm.model.04.1106.3.5bd9b138.1.5bdae6da	1096	894.722	10.2276	37.0119
evm.model.04.1106.2.5bd9b138	1241	1039.72	22.5006	70.0706
novel_model_1315_5bd9a17a	704	502.722	4	25.7626
evm.model.01.1084	228	118.923	0	0
evm.model.09.327	1520	1318.72	0	0
evm.model.09.327.2.5bd9b13c	1611	1409.72	86.034	197.603
evm.model.09.327.1.5bd9b13c	1475	1273.72	2.57774	6.55273
evm.model.01.2826	804	602.722	0	0
evm.model.02.450	813	611.722	1.20659	6.38649
novel_model_373_5bd9a17a.1.5bd9b134	806	604.722	2.4978	13.374
novel_model_372_5bd9a17a	808	606.722	0	0
novel_model_374_5bd9a17a.2.5bd9b134	819	617.722	2.42147	12.6924
novel_model_375_5bd9a17a.3.5bd9b134	1600	1398.72	0	0
evm.model.10.638	315	193.714	0	0
novel_model_7196_5bd9a17a	2151	1949.72	6.26904	10.4108
evm.model.01.2967	3990	3788.72	0	0
evm.model.04.2088	2958	2756.72	17	19.9671
evm.model.09.340	2409	2207.72	1	1.46661
evm.model.06.797	525	349.353	0	0
evm.model.03.893	477	322.062	0	0
evm.model.ctgX60.1	247	137.923	0	0
evm.model.03.871	1335	1133.72	1	2.85595
evm.model.06.1395.1.5bd9b13b	1222	1020.72	0	0
evm.model.06.1395	1824	1622.72	12	23.9439
evm.model.06.1327	555	379.353	0	0
evm.model.05.2093	483	328.062	0	0
evm.model.02.542	207	97.9231	0	0
evm.model.07.333	1059	857.722	0	0
evm.model.07.1447	819	617.722	0	0
evm.model.03.896	1287	1085.72	0	0
novel_model_4855_5bd9a17a	3034	2832.72	0	0
novel_model_4856_5bd9a17a.1.5bd9b13a	835	633.722	0	0
evm.model.08.310	357	235.714	0	0
evm.model.04.1734	3786	3584.72	0	0
evm.model.01.2254	579	403.353	0	0
evm.model.07.1639	3432	3230.72	3	3.00663
evm.model.03.576	399	260.8	0	0
evm.model.01.2897	3066	2864.72	0	0
evm.model.06.1841	1746	1544.72	10	20.9608
evm.model.04.690	597	421.353	0	0
evm.model.06.783	708	506.722	0	0
evm.model.05.1912	1383	1181.72	0	0
evm.model.05.1261	525	349.353	0	0
evm.model.07.900	813	611.722	0	0
evm.model.02.2772	609	433.353	2	14.9433
evm.model.10.2237	651	449.722	0	0
evm.model.07.233	998	796.722	3	12.1919
evm.model.08.1255	570	394.353	5	41.0528
