target_id	length	eff_length	est_counts	tpm
evm.model.07.1005	1782	1528.67	0	0
novel_model_740_5bd9a17a	1269	1015.67	9	16.0596
novel_model_741_5bd9a17a.1.5bd9b134	1647	1393.67	0	0
evm.model.08.1532	927	673.667	0	0
novel_model_6193_5bd9a17a	879	625.667	0	0
evm.model.01.2454	531	277.667	0	0
evm.model.02.1506	2190	1936.67	5.92253	5.54236
evm.model.07.1130	930	676.667	0	0
evm.model.09.1624	1191	937.667	0	0
evm.model.06.1533	468	214.667	0	0
evm.model.04.1110	678	424.667	0	0
evm.model.07.1463	267	76.5	0	0
evm.model.06.2098	462	208.667	0	0
evm.model.04.1027	1029	775.667	0	0
evm.model.07.224	465	211.667	0	0
evm.model.02.1210	893	639.667	9.54208	27.0353
evm.model.10.593	1326	1072.67	0	0
evm.model.07.1249	1864	1610.67	0	0
evm.model.07.1249.1.5bd9b13c	1797	1543.67	6	7.04434
evm.model.ctgX8.3	810	556.667	0	0
evm.model.05.1899	720	466.667	0	0
evm.model.ctgX2.51	324	133.5	0	0
evm.model.10.568	393	139.667	0	0
novel_model_2034_5bd9a17a	1139	885.667	5	10.2316
evm.model.08.240	1680	1426.67	66	83.8424
evm.model.04.1217	1869	1615.67	0	0
novel_model_4415_5bd9a17a	911	657.667	6.32708	17.4357
novel_model_4418_5bd9a17a.1.5bd9b139	1167	913.667	0	0
novel_model_4422_5bd9a17a.7.5bd9b139	1263	1009.67	4.81684	8.64623
novel_model_4421_5bd9a17a.6.5bd9b139	1787	1533.67	0	0
novel_model_4416_5bd9a17a.3.5bd9b139	1129	875.667	3.85607	7.98085
novel_model_4417_5bd9a17a.2.5bd9b139	1134	880.667	0	0
novel_model_4420_5bd9a17a.4.5bd9b139	1317	1063.67	0	0
novel_model_4419_5bd9a17a.5.5bd9b139	1738	1484.67	0	0
evm.model.09.83	4257	4003.67	21	9.50613
evm.model.ctgX9.4	621	367.667	0	0
evm.model.07.1620	1056	802.667	13	29.3529
evm.model.04.1330	2082	1828.67	197.656	195.892
novel_model_7239_5bd9a17a	1877	1623.67	0	0
evm.model.05.2045	1284	1030.67	0	0
novel_model_4945_5bd9a17a	1472	1218.67	18	26.7689
evm.model.08.1636	339	148.5	16	195.27
novel_model_1049_5bd9a17a	1564	1310.67	0	0
novel_model_1381_5bd9a17a	901	647.667	6	16.7897
evm.model.06.742	1305	1051.67	1	1.72331
evm.model.08.394	270	79.5	0	0
evm.model.06.315	1489	1235.67	41	60.1347
evm.model.06.952.2.5bd9b13a	2324	2070.67	3.19055	2.79253
evm.model.06.952.3.5bd9b13a	1675	1421.67	0.80945	1.03189
evm.model.06.952.1.5bd9b13a	2298	2044.67	0	0
evm.model.06.952	2384	2130.67	0	0
evm.model.08.1950	1071	817.667	15	33.2474
evm.model.01.2671	1173	919.667	56	110.357
evm.model.07.1875	993	739.667	2	4.90046
evm.model.03.447	1050	796.667	0	0
evm.model.05.488	1221	967.667	0	0
novel_model_5047_5bd9a17a.1.5bd9b13a	1291	1037.67	0	0
novel_model_5046_5bd9a17a	1702	1448.67	48	60.0503
evm.model.02.607	4431	4177.67	0	0
evm.model.08.1017	1335	1081.67	13	21.7817
evm.model.04.667	390	136.667	0	0
evm.model.06.162	303	112.5	0	0
evm.model.03.1820	1917	1663.67	0	0
evm.model.05.551	363	172.5	0	0
novel_model_1871_5bd9a17a	842	588.667	0	0
evm.model.08.1020	1620	1366.67	36	47.74
evm.model.06.2013	2532	2278.67	57	45.3353
novel_model_1088_5bd9a17a.10.5bd9b135	2266	2012.67	0	0
novel_model_1085_5bd9a17a.7.5bd9b135	1952	1698.67	0	0
novel_model_1078_5bd9a17a	1813	1559.67	9.00787e-06	1.04673e-05
novel_model_1087_5bd9a17a.11.5bd9b135	2281	2027.67	2.98618	2.66908
novel_model_1081_5bd9a17a.4.5bd9b135	1877	1623.67	0	0
novel_model_1086_5bd9a17a.6.5bd9b135	1944	1690.67	0	0
novel_model_1079_5bd9a17a.5.5bd9b135	1888	1634.67	80.0138	88.7112
novel_model_1080_5bd9a17a.1.5bd9b135	1831	1577.67	0	0
novel_model_1083_5bd9a17a.2.5bd9b135	1907	1653.67	0	0
novel_model_1084_5bd9a17a.8.5bd9b135	1806	1552.67	0	0
novel_model_1090_5bd9a17a.12.5bd9b135	2445	2191.67	0	0
novel_model_1089_5bd9a17a.9.5bd9b135	2203	1949.67	0	0
novel_model_1082_5bd9a17a.3.5bd9b135	1830	1576.67	0	0
evm.model.06.765.5.5bd9b13a	1764	1510.67	6.2612	7.51158
evm.model.06.765.1.5bd9b13a.1.5bdae6dc	1622	1368.67	0	0
evm.model.06.765	1685	1431.67	17.7377	22.4543
evm.model.06.765.3.5bd9b13a	1534	1280.67	0.00104869	0.00148407
evm.model.06.765.1.5bd9b13a	1562	1308.67	0	0
evm.model.06.765.4.5bd9b13a	1416	1162.67	0	0
evm.model.06.765.1.5bd9b13a.3.5bdae6dc	1344	1090.67	0	0
evm.model.06.765.2.5bd9b13a	1575	1321.67	0	0
evm.model.06.765.1.5bd9b13a.2.5bdae6dc	1509	1255.67	0	0
evm.model.02.983	1318	1064.67	59	100.434
novel_model_3085_5bd9a17a.3.5bd9b137	1354	1100.67	0	0
novel_model_3087_5bd9a17a.5.5bd9b137	830	576.667	1	3.14281
novel_model_3084_5bd9a17a.2.5bd9b137	1594	1340.67	0	0
novel_model_3082_5bd9a17a	1474	1220.67	0	0
novel_model_3083_5bd9a17a.1.5bd9b137	1491	1237.67	0	0
novel_model_3086_5bd9a17a.4.5bd9b137	998	744.667	0	0
evm.model.01.253	2123	1869.67	82	79.4863
evm.model.10.527	1360	1106.67	1	1.63767
evm.model.10.716	618	364.667	0	0
evm.model.01.2573.1.5bdae6e4	2371	2117.67	6.85412	5.86593
evm.model.01.2573	1932	1678.67	28.1459	30.3873
evm.model.01.2573.2.5bdae6e4	1777	1523.67	0	0
novel_model_7123_5bd9a17a	1058	804.667	17.097	38.5076
novel_model_7124_5bd9a17a.1.5bd9b13d	2178	1924.67	18.903	17.7999
evm.model.08.848	876	622.667	0	0
evm.model.04.382	1350	1096.67	0	0
novel_model_4000_5bd9a17a.2.5bd9b139	693	439.667	0	0
novel_model_3999_5bd9a17a.1.5bd9b139	1808	1554.67	0	0
novel_model_3998_5bd9a17a	1832	1578.67	16	18.3684
evm.model.05.1109	792	538.667	0	0
evm.model.02.2308	1902	1648.67	5	5.49642
evm.model.06.1992	915	661.667	0	0
evm.model.03.487	510	256.667	2	14.1222
evm.model.03.1358	1113	859.667	0	0
evm.model.02.2429	282	91.5	51	1010.16
evm.model.06.12	270	79.5	0	0
evm.model.05.1857	1768	1514.67	6	7.17921
evm.model.ctgX4.4	439	185.667	0	0
evm.model.06.394	354	163.5	0	0
evm.model.01.1200	1265	1011.67	1	1.79145
evm.model.09.1343	936	682.667	5	13.2741
evm.model.01.262	1257	1003.67	18	32.5032
novel_model_6630_5bd9a17a	718	464.667	0	0
evm.model.08.760	279	88.5	0	0
evm.model.02.1408	393	139.667	0	0
evm.model.07.103	708	454.667	0	0
evm.model.09.1354	993	739.667	46	112.71
evm.model.04.1391	1599	1345.67	0	0
evm.model.04.259	1206	952.667	36	68.4864
evm.model.07.352	1105	851.667	24	51.0721
evm.model.02.2796	1179	925.667	0	0
novel_model_5765_5bd9a17a	1644	1390.67	0	0
evm.model.02.2001	1802	1548.67	2	2.34053
evm.model.02.2001.1.5bdae6e2	1960	1706.67	0	0
evm.model.01.589	1515	1261.67	0	0
evm.model.04.1847	291	100.5	0	0
evm.model.04.1425	2065	1811.67	14.9995	15.0052
evm.model.04.1425.1.5bd9b138	1838	1584.67	0.000457877	0.000523665
evm.model.03.556	558	304.667	0	0
evm.model.10.698	2789	2535.67	8	5.71795
evm.model.07.1694	732	478.667	0	0
novel_model_2166_5bd9a17a	1280	1026.67	0	0
novel_model_2167_5bd9a17a.1.5bd9b136	1442	1188.67	23	35.0679
evm.model.ctgX47.3	1833	1579.67	8.78558	10.0797
evm.model.ctgX47.3.1.5bd9b13d	4210	3956.67	2.89166	1.32453
evm.model.05.886	279	88.5	0	0
evm.model.02.2065	1953	1699.67	0	0
evm.model.02.2065.1.5bd9b136	1449	1195.67	10	15.1577
novel_model_6569_5bd9a17a	777	523.667	3	10.3827
evm.model.06.1432	1347	1093.67	1.0059	1.66691
evm.model.05.1191	2379	2125.67	74	63.0927
novel_model_7212_5bd9a17a	1177	923.667	49.1893	96.5158
novel_model_7213_5bd9a17a.1.5bd9b13d	1008	754.667	3.81066	9.15139
evm.model.09.1315	1569	1315.67	0	0
evm.model.10.657	1438	1184.67	2	3.05968
evm.model.08.1622	648	394.667	0	0
evm.model.01.2570	582	328.667	0	0
evm.model.04.484	687	433.667	0	0
evm.model.07.351	1476	1222.67	0	0
evm.model.09.1395	3345	3091.67	4	2.34482
evm.model.02.802	2547	2293.67	3	2.37046
evm.model.10.1668	678	424.667	2	8.53541
evm.model.04.2391	1509	1255.67	0	0
novel_model_63_5bd9a17a	751	497.667	2.11303	7.69501
evm.model.06.1951	1158	904.667	54	108.18
evm.model.03.595	1560	1306.67	8.06574	11.1872
evm.model.02.1077	375	184.5	0	0
evm.model.06.119.1.5bd9b139	2034	1780.67	17.9865	18.3066
evm.model.06.119	1737	1483.67	27.0135	32.9979
evm.model.05.103.2.5bdae6d8	1757	1503.67	0	0
evm.model.05.103	2356	2102.67	0	0
evm.model.05.103.1.5bd9b139	1069	815.667	0	0
evm.model.05.103.3.5bdae6d8	2018	1764.67	0	0
evm.model.05.103.1.5bdae6d8	1755	1501.67	0	0
novel_model_1458_5bd9a17a.1.5bd9b135	732	478.667	0	0
novel_model_1457_5bd9a17a	2652	2398.67	110.399	83.4137
novel_model_1459_5bd9a17a.3.5bd9b135	2174	1920.67	8.60112	8.11606
novel_model_1460_5bd9a17a.2.5bd9b135	972	718.667	0	0
evm.model.06.1767	1533	1279.67	31	43.9043
evm.model.01.540.1.5bdae6db	2840	2586.67	81	56.7528
evm.model.01.540	3309	3055.67	0	0
evm.model.03.2082	3180	2926.67	10.4089	6.44578
novel_model_5571_5bd9a17a	1482	1228.67	5	7.37528
evm.model.01.649	609	355.667	4	20.3826
novel_model_3887_5bd9a17a	1436	1182.67	0	0
evm.model.04.1579	1422	1168.67	0	0
novel_model_6662_5bd9a17a	790	536.667	7	23.6394
evm.model.06.998	3723	3469.67	0	0
evm.model.03.1538	1761	1507.67	0	0
evm.model.06.696	2454	2200.67	8	6.58837
evm.model.07.587	357	166.5	0	0
evm.model.02.1067	1438	1184.67	10	15.2984
evm.model.01.3041	1170	916.667	0	0
evm.model.05.134	3471	3217.67	27	15.2078
evm.model.03.874	1077	823.667	0	0
evm.model.01.276	2009	1755.67	45.2407	46.7014
evm.model.01.276.1.5bd9b134	1927	1673.67	0	0
evm.model.02.582	369	178.5	0	0
evm.model.04.180	444	190.667	0	0
evm.model.03.1171	1602	1348.67	0	0
evm.model.09.549	375	184.5	30	294.691
evm.model.06.434	3822	3568.67	0	0
evm.model.03.327	597	343.667	0.5	2.63679
evm.model.06.663	840	586.667	0	0
novel_model_1775_5bd9a17a	921	667.667	1.49205	4.05012
evm.model.05.1854	492	238.667	0	0
evm.model.02.2416	3024	2770.67	62	40.5555
evm.model.03.324	4326	4072.67	0	0
novel_model_6690_5bd9a17a	637	383.667	0	0
evm.model.08.76	1977	1723.67	59	62.0356
evm.model.06.2057	972	718.667	16	40.3492
evm.model.05.139	852	598.667	0	0
evm.model.02.806	282	91.5	0	0
evm.model.04.2203	1014	760.667	3.5	8.33904
evm.model.07.48	1062	808.667	6	13.447
evm.model.02.352	977	723.667	1	2.5044
evm.model.04.817	252	61.5	0	0
evm.model.07.1346	408	154.667	0	0
evm.model.04.339	1077	823.667	2	4.40069
evm.model.03.1942	3246	2992.67	2.08682	1.26377
evm.model.03.1061	855	601.667	0	0
evm.model.01.1749	552	298.667	0	0
evm.model.05.598	705	451.667	0	0
evm.model.02.2558	891	637.667	0	0
evm.model.01.2344	288	97.5	0	0
evm.model.02.528	1461	1207.67	2	3.00141
evm.model.08.302	513	259.667	0	0
evm.model.09.476	396	142.667	0	0
evm.model.05.1105	612	358.667	0	0
evm.model.09.1601	3813	3559.67	50	25.4568
evm.model.09.759	414	160.667	0	0
evm.model.03.699	636	382.667	0	0
evm.model.03.1493	807	553.667	3.949	12.9265
evm.model.ctgX3.11	1863	1609.67	0	0
evm.model.09.550	768	514.667	0	0
evm.model.08.1856	360	169.5	30	320.77
evm.model.04.1671.1.5bd9b138	1764	1510.67	0	0
evm.model.04.1671	1611	1357.67	1	1.3349
evm.model.04.2079	207	50	0	0
evm.model.09.177	1236	982.667	0	0
evm.model.02.1323.1.5bd9b135	2968	2714.67	26.4151	17.6351
evm.model.02.1323.2.5bd9b135	2446	2192.67	0	0
evm.model.02.1323	2886	2632.67	1491.73	1026.92
evm.model.06.189.1.5bd9b139	2278	2024.67	7	6.26595
evm.model.06.189	2384	2130.67	0	0
evm.model.01.800	1077	823.667	0	0
evm.model.02.1302	1698	1444.67	20	25.0902
evm.model.09.295	1209	955.667	0	0
evm.model.02.2783	249	58.5	2	61.9607
evm.model.10.836	912	658.667	12	33.0186
evm.model.09.1688	408	154.667	0	0
evm.model.03.666	1495	1241.67	40.9341	59.7479
evm.model.03.666.1.5bd9b137	1515	1261.67	0	0
evm.model.03.666.3.5bd9b137	1040	786.667	7.06593	16.2788
evm.model.03.666.2.5bd9b137	1438	1184.67	0	0
evm.model.04.1509	732	478.667	0	0
evm.model.02.1086	1575	1321.67	12	16.4551
evm.model.05.3	414	160.667	13	146.643
evm.model.10.1640	1353	1099.67	0	0
evm.model.07.1221	1185	931.667	0	0
evm.model.07.1221.2.5bd9b13c	1455	1201.67	0	0
evm.model.07.1221.1.5bd9b13c	802	548.667	1	3.30319
novel_model_3882_5bd9a17a	1242	988.667	3.28769	6.02675
evm.model.10.1787	1413	1159.67	2	3.12564
evm.model.01.1203	879	625.667	13	37.6567
evm.model.09.514	768	514.667	3	10.5642
evm.model.01.1864	405	151.667	0	0
evm.model.04.211	1209	955.667	24	45.5142
evm.model.04.465	225	34.5	0	0
novel_model_2540_5bd9a17a	2176	1922.67	21	19.7951
evm.model.07.1326	1931	1677.67	15	16.2042
evm.model.03.396	1888	1634.67	56	62.0871
evm.model.03.396.1.5bdae6db	2063	1809.67	0	0
evm.model.09.1119	2535	2281.67	35	27.8009
evm.model.04.2441	213	56	1	32.3634
evm.model.05.948	579	325.667	0	0
evm.model.10.2003	621	367.667	0	0
evm.model.09.1339	216	59	0	0
evm.model.10.1061	2506	2252.67	35	28.1588
evm.model.ctgX1.8	1951	1697.67	5	5.33777
evm.model.03.615	312	121.5	2	29.833
novel_model_473_5bd9a17a	1562	1308.67	0	0
evm.model.04.1608	585	331.667	0	0
evm.model.08.1465	621	367.667	0	0
novel_model_5156_5bd9a17a	734	480.667	0	0
evm.model.10.1477	357	166.5	0	0
evm.model.01.623.1.5bd9b134	1663	1409.67	85.7238	110.212
evm.model.01.623	1698	1444.67	41.2762	51.7815
evm.model.10.1317	723	469.667	0	0
evm.model.08.1956	1812	1558.67	5	5.81379
novel_model_954_5bd9a17a	1688	1434.67	6.02245	7.6079
evm.model.10.586	1968	1714.67	2	2.11394
evm.model.06.1195	714	460.667	0	0
evm.model.10.760	843	589.667	1	3.07352
evm.model.09.401	480	226.667	0	0
novel_model_3983_5bd9a17a.1.5bd9b139	742	488.667	24	89.0105
novel_model_3982_5bd9a17a	814	560.667	0	0
novel_model_272_5bda875f	1777	1523.67	2.38162	2.83286
novel_model_274_5bda875f.2.5bdae6db	662	408.667	0.957428	4.246
novel_model_273_5bda875f.1.5bdae6db	909	655.667	0	0
evm.model.01.2263	1135	881.667	0	0
evm.model.01.2263.1.5bd9b136	1225	971.667	0	0
evm.model.04.2364	1590	1336.67	18	24.4057
evm.model.06.824	1017	763.667	0	0
evm.model.10.1958	741	487.667	38	141.222
evm.model.06.1161	5289	5035.67	26	9.35748
evm.model.07.528	402	148.667	0	0
evm.model.04.2457	645	391.667	42	194.346
evm.model.04.1197	336	145.5	0	0
evm.model.10.1927	990	736.667	21	51.6643
evm.model.07.1710	1416	1162.67	272	423.991
evm.model.10.979	4482	4228.67	16	6.85739
evm.model.04.2383	1899	1645.67	2	2.20257
evm.model.07.358	390	136.667	0	0
evm.model.10.1290	3371	3117.67	5	2.90658
evm.model.01.1522	4953	4699.67	9	3.47071
evm.model.06.1209	1023	769.667	0	0
evm.model.06.2049	1605	1351.67	2	2.68165
novel_model_6175_5bd9a17a	877	623.667	21	61.0252
evm.model.10.154	3249	2995.67	22	13.3098
evm.model.03.204	1371	1117.67	0	0
evm.model.07.566	339	148.5	0	0
novel_model_3347_5bd9a17a.4.5bd9b138	1542	1288.67	0	0
novel_model_3355_5bd9a17a.11.5bd9b138	2362	2108.67	0	0
novel_model_3345_5bd9a17a.6.5bd9b138	1553	1299.67	5.44684	7.59547
novel_model_3346_5bd9a17a.5.5bd9b138	1499	1245.67	0	0
novel_model_3354_5bd9a17a.12.5bd9b138	2290	2036.67	0	0
novel_model_3351_5bd9a17a.10.5bd9b138	1636	1382.67	0	0
novel_model_3352_5bd9a17a.9.5bd9b138	1641	1387.67	0	0
novel_model_3348_5bd9a17a.3.5bd9b138	1571	1317.67	0	0
novel_model_3343_5bd9a17a	1555	1301.67	1.55316	2.16252
novel_model_3350_5bd9a17a.1.5bd9b138	1576	1322.67	0	0
novel_model_3356_5bd9a17a.13.5bd9b138	2474	2220.67	0	0
novel_model_3353_5bd9a17a.8.5bd9b138	1691	1437.67	0	0
novel_model_3344_5bd9a17a.7.5bd9b138	1638	1384.67	0	0
novel_model_3349_5bd9a17a.2.5bd9b138	1543	1289.67	0	0
evm.model.05.374	2385	2131.67	0	0
novel_model_1558_5bd9a17a.2.5bd9b135	883	629.667	0	0
novel_model_1559_5bd9a17a.1.5bd9b135	1111	857.667	0	0
novel_model_1557_5bd9a17a	1145	891.667	1	2.03254
evm.model.02.2638	966	712.667	8	20.3445
evm.model.09.1293	2415	2161.67	0	0
evm.model.09.664	837	583.667	18.7235	58.1385
evm.model.04.1595	555	301.667	0	0
evm.model.03.758	306	115.5	0	0
evm.model.01.842	891	637.667	0	0
evm.model.06.786	396	142.667	0	0
evm.model.05.1370	1065	811.667	0	0
novel_model_4683_5bd9a17a	907	653.667	0	0
evm.model.06.447	336	145.5	0	0
evm.model.08.1694	216	59	0	0
evm.model.04.1544	501	247.667	0	0
evm.model.09.1553	840	586.667	43	132.837
evm.model.01.2368.1.5bd9b136	1042	788.667	0	0
evm.model.01.2368.1.5bdae6e4	1203	949.667	2	3.81682
evm.model.01.2368	1369	1115.67	0	0
evm.model.01.2368.2.5bd9b136	518	264.667	0	0
evm.model.01.2368.3.5bd9b136	526	272.667	0	0
evm.model.09.179	1299	1045.67	0	0
evm.model.02.1757.1.5bd9b135	1772	1518.67	0	0
evm.model.02.1757.18.5bd9b135	2630	2376.67	0	0
evm.model.02.1757.15.5bd9b135	2403	2149.67	0	0
evm.model.02.1757.2.5bd9b135	1488	1234.67	0	0
evm.model.02.1757.10.5bd9b135	1971	1717.67	0	0
evm.model.02.1757.17.5bd9b135	2268	2014.67	0	0
evm.model.02.1757.7.5bd9b135	1490	1236.67	0	0
evm.model.02.1757.5.5bd9b135	1767	1513.67	0	0
evm.model.02.1757.8.5bd9b135	1838	1584.67	0	0
evm.model.02.1757.21.5bd9b135	2703	2449.67	0	0
evm.model.02.1757.6.5bd9b135	1950	1696.67	9.83575	10.5064
evm.model.02.1757.2.5bd9b135.1.5bdae6e1	1514	1260.67	0	0
evm.model.02.1757.19.5bd9b135	2400	2146.67	0	0
evm.model.02.1757.16.5bd9b135	2214	1960.67	2.26232	2.09119
evm.model.02.1757.20.5bd9b135	2571	2317.67	0	0
evm.model.02.1757.9.5bd9b135	1914	1660.67	0	0
evm.model.02.1757.13.5bd9b135	2195	1941.67	0	0
evm.model.02.1757.14.5bd9b135	2271	2017.67	0	0
evm.model.02.1757.4.5bd9b135	1605	1351.67	7.90193	10.5951
evm.model.02.1757.11.5bd9b135	2100	1846.67	0	0
evm.model.02.1757.3.5bd9b135	1581	1327.67	0	0
evm.model.02.1757.12.5bd9b135	2141	1887.67	0	0
evm.model.02.1757	1796	1542.67	0	0
evm.model.01.1500	1959	1705.67	6	6.37528
evm.model.08.659	2157	1903.67	0	0
evm.model.01.813	1235	981.667	20.153	37.2064
evm.model.01.813.1.5bd9b134	1206	952.667	27.847	52.9761
evm.model.01.2867	1050	796.667	38	86.4469
evm.model.02.2012	3618	3364.67	0	0
novel_model_2282_5bd9a17a.2.5bd9b136	1423	1169.67	0	0
novel_model_2281_5bd9a17a.1.5bd9b136	1328	1074.67	0	0
novel_model_2283_5bd9a17a.6.5bd9b136	1408	1154.67	2.79283	4.38359
novel_model_2278_5bd9a17a	749	495.667	3.53082	12.9101
novel_model_2285_5bd9a17a.7.5bd9b136	1454	1200.67	0	0
novel_model_2284_5bd9a17a.5.5bd9b136	990	736.667	0	0
novel_model_2280_5bd9a17a.4.5bd9b136	1262	1008.67	34.3021	61.6333
novel_model_2279_5bd9a17a.3.5bd9b136	1478	1224.67	7.37425	10.913
novel_model_3781_5bd9a17a	464	210.667	0	0
evm.model.10.758	1729	1475.67	12.4145	15.247
evm.model.10.758.1.5bdae6df	1728	1474.67	21.5855	26.5284
evm.model.10.758.2.5bdae6df	2126	1872.67	0	0
evm.model.01.1598	2439	2185.67	0	0
evm.model.06.1490	1044	790.667	0	0
evm.model.01.1963	273	82.5	0	0
evm.model.01.2629	1194	940.667	17	32.7533
novel_model_457_5bda875f	1716	1462.67	7	8.67352
evm.model.01.2438	1086	832.667	2	4.35313
evm.model.05.676	1218	964.667	0	0
evm.model.09.698.1.5bd9b13c	814	560.667	0	0
evm.model.09.698	813	559.667	166	537.553
evm.model.02.2278	3576	3322.67	75	40.9088
evm.model.10.292	1008	754.667	0	0
evm.model.04.1106	946	692.667	14.8575	38.8744
evm.model.04.1106.1.5bd9b138	1184	930.667	0	0
evm.model.04.1106.3.5bd9b138	1402	1148.67	5.02576	7.92958
evm.model.04.1106.3.5bd9b138.1.5bdae6da	1096	842.667	74.1167	159.405
evm.model.04.1106.2.5bd9b138	1241	987.667	0	0
novel_model_1315_5bd9a17a	704	450.667	6	24.1289
evm.model.01.1084	228	37.5	0	0
evm.model.09.327	1520	1266.67	0	0
evm.model.09.327.2.5bd9b13c	1611	1357.67	168.176	224.498
evm.model.09.327.1.5bd9b13c	1475	1221.67	7.36775	10.9301
evm.model.01.2826	804	550.667	0	0
evm.model.02.450	813	559.667	0	0
novel_model_373_5bd9a17a.1.5bd9b134	806	552.667	0	0
novel_model_372_5bd9a17a	808	554.667	0	0
novel_model_374_5bd9a17a.2.5bd9b134	819	565.667	12.1908	39.0585
novel_model_375_5bd9a17a.3.5bd9b134	1600	1346.67	1.46345	1.96951
evm.model.10.638	315	124.5	0	0
novel_model_7196_5bd9a17a	2151	1897.67	7.16739	6.84516
evm.model.01.2967	3990	3736.67	7	3.39513
evm.model.04.2088	2958	2704.67	47	31.4939
evm.model.09.340	2409	2155.67	3	2.52222
evm.model.06.797	525	271.667	0	0
evm.model.03.893	477	223.667	0	0
evm.model.ctgX60.1	247	56.5	0	0
evm.model.03.871	1335	1081.67	1	1.67552
evm.model.06.1395.1.5bd9b13b	1222	968.667	2	3.74195
evm.model.06.1395	1824	1570.67	0	0
evm.model.06.1327	555	301.667	0	0
evm.model.05.2093	483	229.667	0	0
evm.model.02.542	207	50	0	0
evm.model.07.333	1059	805.667	0	0
evm.model.07.1447	819	565.667	0	0
evm.model.03.896	1287	1033.67	0	0
novel_model_4855_5bd9a17a	3034	2780.67	0	0
novel_model_4856_5bd9a17a.1.5bd9b13a	835	581.667	1	3.11579
evm.model.08.310	357	166.5	0	0
evm.model.04.1734	3786	3532.67	4	2.05211
evm.model.01.2254	579	325.667	0	0
evm.model.07.1639	3432	3178.67	10	5.70161
evm.model.03.576	399	145.667	0	0
evm.model.01.2897	3066	2812.67	1	0.644354
evm.model.06.1841	1746	1492.67	26	31.5684
evm.model.04.690	597	343.667	0	0
evm.model.06.783	708	454.667	1	3.98611
evm.model.05.1912	1383	1129.67	0	0
evm.model.05.1261	525	271.667	0	0
evm.model.07.900	813	559.667	0	0
evm.model.02.2772	609	355.667	20	101.913
