target_id	length	eff_length	est_counts	tpm
evm.model.09.1347	4602	4457.7	0	0
evm.model.02.1925	4806	4661.7	4.25225	1.89457
evm.model.07.270	1260	1115.7	2	3.72322
novel_model_3830_5bd9a17a	2451	2306.7	0	0
evm.model.01.2844	246	119.778	0	0
evm.model.05.556	417	272.7	0	0
evm.model.09.1360	333	188.7	0	0
evm.model.09.1517	4632	4487.7	0	0
novel_model_4177_5bd9a17a	1382	1237.7	29.1109	48.8513
novel_model_4178_5bd9a17a.1.5bd9b139	1280	1135.7	0	0
novel_model_4179_5bd9a17a.2.5bd9b139	1517	1372.7	2.88908	4.3714
novel_model_4698_5bd9a17a.2.5bd9b13a	1386	1241.7	0	0
novel_model_4700_5bd9a17a.5.5bd9b13a	1061	916.7	0	0
novel_model_4696_5bd9a17a.4.5bd9b13a	1532	1387.7	0	0
novel_model_4699_5bd9a17a.1.5bd9b13a	1525	1380.7	0	0
novel_model_4697_5bd9a17a.3.5bd9b13a	1473	1328.7	0	0
novel_model_4695_5bd9a17a	1463	1318.7	0	0
evm.model.07.1005	1782	1637.7	0	0
novel_model_740_5bd9a17a	1269	1124.7	5.02459	9.27898
novel_model_741_5bd9a17a.1.5bd9b134	1647	1502.7	3.9754	5.4947
evm.model.08.1532	927	782.7	0	0
novel_model_6193_5bd9a17a	879	734.7	0	0
evm.model.01.2454	531	386.7	0	0
evm.model.02.1506	2190	2045.7	2.50239	2.54067
evm.model.07.1130	930	785.7	0	0
evm.model.09.1624	1191	1046.7	0	0
evm.model.06.1533	468	323.7	0	0
evm.model.04.1110	678	533.7	0	0
evm.model.07.1463	267	140.778	0	0
evm.model.06.2098	462	317.7	0	0
evm.model.04.1027	1029	884.7	0	0
evm.model.07.224	465	320.7	0	0
evm.model.02.1210	893	748.7	2.29663	6.37116
evm.model.10.593	1326	1181.7	0	0
evm.model.07.1249	1864	1719.7	0	0
evm.model.07.1249.1.5bd9b13c	1797	1652.7	1	1.25673
evm.model.ctgX8.3	810	665.7	0	0
evm.model.05.1899	720	575.7	0	0
evm.model.ctgX2.51	324	179.7	0	0
evm.model.10.568	393	248.7	0	0
novel_model_2034_5bd9a17a	1139	994.7	0	0
evm.model.08.240	1680	1535.7	51	68.9763
evm.model.04.1217	1869	1724.7	0	0
novel_model_4415_5bd9a17a	911	766.7	0	0
novel_model_4418_5bd9a17a.1.5bd9b139	1167	1022.7	0	0
novel_model_4422_5bd9a17a.7.5bd9b139	1263	1118.7	0	0
novel_model_4421_5bd9a17a.6.5bd9b139	1787	1642.7	0	0
novel_model_4416_5bd9a17a.3.5bd9b139	1129	984.7	6.92329	14.6031
novel_model_4417_5bd9a17a.2.5bd9b139	1134	989.7	0.0767078	0.16098
novel_model_4420_5bd9a17a.4.5bd9b139	1317	1172.7	0	0
novel_model_4419_5bd9a17a.5.5bd9b139	1738	1593.7	0	0
evm.model.09.83	4257	4112.7	11	5.55523
evm.model.ctgX9.4	621	476.7	0	0
evm.model.07.1620	1056	911.7	6	13.669
evm.model.04.1330	2082	1937.7	74.1363	79.4658
novel_model_7239_5bd9a17a	1877	1732.7	0	0
evm.model.05.2045	1284	1139.7	0	0
novel_model_4945_5bd9a17a	1472	1327.7	13	20.3366
evm.model.08.1636	339	194.7	6	64.0061
novel_model_1049_5bd9a17a	1564	1419.7	0	0
novel_model_1381_5bd9a17a	901	756.7	8	21.9585
evm.model.06.742	1305	1160.7	0	0
evm.model.08.394	270	143.778	0	0
evm.model.06.315	1489	1344.7	10	15.4458
evm.model.06.952.2.5bd9b13a	2324	2179.7	0	0
evm.model.06.952.3.5bd9b13a	1675	1530.7	4	5.42758
evm.model.06.952.1.5bd9b13a	2298	2153.7	0	0
evm.model.06.952	2384	2239.7	0	0
evm.model.08.1950	1071	926.7	17	38.1018
evm.model.01.2671	1173	1028.7	34	68.6477
evm.model.07.1875	993	848.7	2	4.89454
evm.model.03.447	1050	905.7	0	0
evm.model.05.488	1221	1076.7	0	0
novel_model_5047_5bd9a17a.1.5bd9b13a	1291	1146.7	2.52442	4.57243
novel_model_5046_5bd9a17a	1702	1557.7	34.8063	46.4098
evm.model.02.607	4431	4286.7	0	0
evm.model.08.1017	1335	1190.7	7	12.2105
evm.model.04.667	390	245.7	0	0
evm.model.06.162	303	176.778	0	0
evm.model.03.1820	1917	1772.7	0	0
evm.model.05.551	363	218.7	0	0
novel_model_1871_5bd9a17a	842	697.7	0	0
evm.model.08.1020	1620	1475.7	17	23.9269
evm.model.06.2013	2532	2387.7	26	22.6167
novel_model_1088_5bd9a17a.10.5bd9b135	2266	2121.7	0	0
novel_model_1085_5bd9a17a.7.5bd9b135	1952	1807.7	0	0
novel_model_1078_5bd9a17a	1813	1668.7	71	88.3723
novel_model_1087_5bd9a17a.11.5bd9b135	2281	2136.7	0	0
novel_model_1081_5bd9a17a.4.5bd9b135	1877	1732.7	0	0
novel_model_1086_5bd9a17a.6.5bd9b135	1944	1799.7	0	0
novel_model_1079_5bd9a17a.5.5bd9b135	1888	1743.7	0	0
novel_model_1080_5bd9a17a.1.5bd9b135	1831	1686.7	0	0
novel_model_1083_5bd9a17a.2.5bd9b135	1907	1762.7	0	0
novel_model_1084_5bd9a17a.8.5bd9b135	1806	1661.7	0	0
novel_model_1090_5bd9a17a.12.5bd9b135	2445	2300.7	0	0
novel_model_1089_5bd9a17a.9.5bd9b135	2203	2058.7	0	0
novel_model_1082_5bd9a17a.3.5bd9b135	1830	1685.7	0	0
evm.model.06.765.5.5bd9b13a	1764	1619.7	0	0
evm.model.06.765.1.5bd9b13a.1.5bdae6dc	1622	1477.7	0	0
evm.model.06.765	1685	1540.7	0	0
evm.model.06.765.3.5bd9b13a	1534	1389.7	0	0
evm.model.06.765.1.5bd9b13a	1562	1417.7	0	0
evm.model.06.765.4.5bd9b13a	1416	1271.7	0	0
evm.model.06.765.1.5bd9b13a.3.5bdae6dc	1344	1199.7	7	12.1188
evm.model.06.765.2.5bd9b13a	1575	1430.7	0	0
evm.model.06.765.1.5bd9b13a.2.5bdae6dc	1509	1364.7	0	0
evm.model.02.983	1318	1173.7	63	111.486
novel_model_3085_5bd9a17a.3.5bd9b137	1354	1209.7	0	0
novel_model_3087_5bd9a17a.5.5bd9b137	830	685.7	2	6.05804
novel_model_3084_5bd9a17a.2.5bd9b137	1594	1449.7	0	0
novel_model_3082_5bd9a17a	1474	1329.7	0	0
novel_model_3083_5bd9a17a.1.5bd9b137	1491	1346.7	0	0
novel_model_3086_5bd9a17a.4.5bd9b137	998	853.7	0	0
evm.model.01.253	2123	1978.7	76	79.7755
evm.model.10.527	1360	1215.7	1	1.70848
evm.model.10.716	618	473.7	0	0
evm.model.01.2573.1.5bdae6e4	2371	2226.7	6.19973	5.78291
evm.model.01.2573	1932	1787.7	12.8003	14.8717
evm.model.01.2573.2.5bdae6e4	1777	1632.7	0	0
novel_model_7123_5bd9a17a	1058	913.7	4.47357	10.1692
novel_model_7124_5bd9a17a.1.5bd9b13d	2178	2033.7	14.5264	14.8357
evm.model.08.848	876	731.7	0	0
evm.model.04.382	1350	1205.7	0	0
novel_model_4000_5bd9a17a.2.5bd9b139	693	548.7	0	0
novel_model_3999_5bd9a17a.1.5bd9b139	1808	1663.7	0	0
novel_model_3998_5bd9a17a	1832	1687.7	7	8.61467
evm.model.05.1109	792	647.7	0	0
evm.model.02.2308	1902	1757.7	2	2.36331
evm.model.06.1992	915	770.7	0	0
evm.model.03.487	510	365.7	1	5.67951
evm.model.03.1358	1113	968.7	0	0
evm.model.02.2429	282	155.778	36	479.991
evm.model.06.12	270	143.778	0	0
evm.model.05.1857	1768	1623.7	1	1.27918
evm.model.ctgX4.4	439	294.7	0	0
evm.model.06.394	354	209.7	0	0
evm.model.01.1200	1265	1120.7	4	7.41322
evm.model.09.1343	936	791.7	2	5.24693
evm.model.01.262	1257	1112.7	24	44.7991
novel_model_6630_5bd9a17a	718	573.7	0	0
evm.model.08.760	279	152.778	0	0
evm.model.02.1408	393	248.7	0	0
evm.model.07.103	708	563.7	0	0
evm.model.09.1354	993	848.7	26	63.629
evm.model.04.1391	1599	1454.7	0	0
evm.model.04.259	1206	1061.7	8	15.6504
evm.model.07.352	1105	960.7	28	60.535
evm.model.02.2796	1179	1034.7	0	0
novel_model_5765_5bd9a17a	1644	1499.7	0	0
evm.model.02.2001	1802	1657.7	0	0
evm.model.02.2001.1.5bdae6e2	1960	1815.7	0	0
evm.model.01.589	1515	1370.7	0	0
evm.model.04.1847	291	164.778	0	0
evm.model.04.1425	2065	1920.7	8.46084	9.14935
evm.model.04.1425.1.5bd9b138	1838	1693.7	0.539156	0.661172
evm.model.03.556	558	413.7	0	0
evm.model.10.698	2789	2644.7	2	1.57069
evm.model.07.1694	732	587.7	0	0
novel_model_2166_5bd9a17a	1280	1135.7	0	0
novel_model_2167_5bd9a17a.1.5bd9b136	1442	1297.7	10	16.0052
evm.model.ctgX47.3	1833	1688.7	1.36148	1.67453
evm.model.ctgX47.3.1.5bd9b13d	4210	4065.7	0	0
evm.model.05.886	279	152.778	0	0
evm.model.02.2065	1953	1808.7	1	1.14834
evm.model.02.2065.1.5bd9b136	1449	1304.7	2	3.18387
novel_model_6569_5bd9a17a	777	632.7	2	6.56551
evm.model.06.1432	1347	1202.7	2	3.45389
evm.model.05.1191	2379	2234.7	61	56.6952
novel_model_7212_5bd9a17a	1177	1032.7	12.2213	24.5799
novel_model_7213_5bd9a17a.1.5bd9b13d	1008	863.7	8.7787	21.1107
evm.model.09.1315	1569	1424.7	0	0
evm.model.10.657	1438	1293.7	2	3.21094
evm.model.08.1622	648	503.7	0	0
evm.model.01.2570	582	437.7	0	0
evm.model.04.484	687	542.7	0	0
evm.model.07.351	1476	1331.7	3	4.67898
evm.model.09.1395	3345	3200.7	3	1.94676
evm.model.02.802	2547	2402.7	0	0
evm.model.10.1668	678	533.7	0	0
evm.model.04.2391	1509	1364.7	0	0
novel_model_63_5bd9a17a	751	606.7	2.42379	8.29767
evm.model.06.1951	1158	1013.7	22	45.0764
evm.model.03.595	1560	1415.7	4	5.86847
evm.model.02.1077	375	230.7	0	0
evm.model.06.119.1.5bd9b139	2034	1889.7	32	35.1717
evm.model.06.119	1737	1592.7	0	0
evm.model.05.103.2.5bdae6d8	1757	1612.7	0	0
evm.model.05.103	2356	2211.7	0	0
evm.model.05.103.1.5bd9b139	1069	924.7	0	0
evm.model.05.103.3.5bdae6d8	2018	1873.7	0	0
evm.model.05.103.1.5bdae6d8	1755	1610.7	0	0
novel_model_1458_5bd9a17a.1.5bd9b135	732	587.7	3.05343	10.7912
novel_model_1457_5bd9a17a	2652	2507.7	36.4433	30.1841
novel_model_1459_5bd9a17a.3.5bd9b135	2174	2029.7	25.5032	26.0975
novel_model_1460_5bd9a17a.2.5bd9b135	972	827.7	0	0
evm.model.06.1767	1533	1388.7	19	28.4172
evm.model.01.540.1.5bdae6db	2840	2695.7	63	48.5406
evm.model.01.540	3309	3164.7	0	0
evm.model.03.2082	3180	3035.7	2.03668	1.39348
novel_model_5571_5bd9a17a	1482	1337.7	0	0
evm.model.01.649	609	464.7	4	17.8782
novel_model_3887_5bd9a17a	1436	1291.7	0	0
evm.model.04.1579	1422	1277.7	0	0
novel_model_6662_5bd9a17a	790	645.7	5	16.0833
evm.model.06.998	3723	3578.7	0	0
evm.model.03.1538	1761	1616.7	0	0
evm.model.06.696	2454	2309.7	3	2.69775
evm.model.07.587	357	212.7	0	0
evm.model.02.1067	1438	1293.7	10	16.0547
evm.model.01.3041	1170	1025.7	0	0
evm.model.05.134	3471	3326.7	16	9.98947
evm.model.03.874	1077	932.7	0	0
evm.model.01.276	2009	1864.7	29.7985	33.1911
evm.model.01.276.1.5bd9b134	1927	1782.7	0.00832201	0.00969585
evm.model.02.582	369	224.7	0	0
evm.model.04.180	444	299.7	0	0
evm.model.03.1171	1602	1457.7	0	0
evm.model.09.549	375	230.7	16	144.048
evm.model.06.434	3822	3677.7	0	0
evm.model.03.327	597	452.7	0	0
evm.model.06.663	840	695.7	0	0
novel_model_1775_5bd9a17a	921	776.7	8	21.393
evm.model.05.1854	492	347.7	0	0
evm.model.02.2416	3024	2879.7	30	21.6376
evm.model.03.324	4326	4181.7	0	0
novel_model_6690_5bd9a17a	637	492.7	0	0
evm.model.08.76	1977	1832.7	52	58.9316
evm.model.06.2057	972	827.7	14	35.131
evm.model.05.139	852	707.7	0	0
evm.model.02.806	282	155.778	0	0
evm.model.04.2203	1014	869.7	4	9.55271
evm.model.07.48	1062	917.7	2	4.52653
evm.model.02.352	977	832.7	0	0
evm.model.04.817	252	125.778	0	0
evm.model.07.1346	408	263.7	0	0
evm.model.04.339	1077	932.7	0	0
evm.model.03.1942	3246	3101.7	2.61506	1.75113
evm.model.03.1061	855	710.7	0	0
evm.model.01.1749	552	407.7	0	0
evm.model.05.598	705	560.7	0	0
evm.model.02.2558	891	746.7	0	0
evm.model.01.2344	288	161.778	0	0
evm.model.02.528	1461	1316.7	1	1.57743
evm.model.08.302	513	368.7	0	0
evm.model.09.476	396	251.7	0	0
evm.model.05.1105	612	467.7	0	0
evm.model.09.1601	3813	3668.7	17	9.62438
evm.model.09.759	414	269.7	0	0
evm.model.03.699	636	491.7	0	0
evm.model.03.1493	807	662.7	0	0
evm.model.ctgX3.11	1863	1718.7	0	0
evm.model.09.550	768	623.7	0	0
evm.model.08.1856	360	215.7	15	144.437
evm.model.04.1671.1.5bd9b138	1764	1619.7	0	0
evm.model.04.1671	1611	1466.7	0	0
evm.model.04.2079	207	80.7778	1	25.7125
evm.model.09.177	1236	1091.7	0	0
evm.model.02.1323.1.5bd9b135	2968	2823.7	9.59714	7.05926
evm.model.02.1323.2.5bd9b135	2446	2301.7	0	0
evm.model.02.1323	2886	2741.7	939.092	711.417
evm.model.06.189.1.5bd9b139	2278	2133.7	7	6.81398
evm.model.06.189	2384	2239.7	0	0
evm.model.01.800	1077	932.7	0	0
evm.model.02.1302	1698	1553.7	15	20.0521
evm.model.09.295	1209	1064.7	0	0
evm.model.02.2783	249	122.778	0	0
evm.model.10.836	912	767.7	3	8.11644
evm.model.09.1688	408	263.7	0	0
evm.model.03.666	1495	1350.7	50	76.886
evm.model.03.666.1.5bd9b137	1515	1370.7	0	0
evm.model.03.666.3.5bd9b137	1040	895.7	0	0
evm.model.03.666.2.5bd9b137	1438	1293.7	0	0
evm.model.04.1509	732	587.7	0	0
evm.model.02.1086	1575	1430.7	9	13.0656
evm.model.05.3	414	269.7	14	107.816
evm.model.10.1640	1353	1208.7	2	3.43675
evm.model.07.1221	1185	1040.7	2.71723	5.42297
evm.model.07.1221.2.5bd9b13c	1455	1310.7	0	0
evm.model.07.1221.1.5bd9b13c	802	657.7	0.282768	0.892972
novel_model_3882_5bd9a17a	1242	1097.7	2.87675	5.4432
evm.model.10.1787	1413	1268.7	3	4.91132
evm.model.01.1203	879	734.7	7	19.789
evm.model.09.514	768	623.7	5	16.6506
evm.model.01.1864	405	260.7	0	0
evm.model.04.211	1209	1064.7	8	15.6063
evm.model.04.465	225	98.7778	0	0
novel_model_2540_5bd9a17a	2176	2031.7	7	7.15607
evm.model.07.1326	1931	1786.7	6.61919	7.69465
evm.model.03.396	1888	1743.7	43	51.2192
evm.model.03.396.1.5bdae6db	2063	1918.7	0	0
evm.model.09.1119	2535	2390.7	30	26.0635
evm.model.04.2441	213	86.7778	6	143.608
evm.model.05.948	579	434.7	0	0
evm.model.10.2003	621	476.7	0	0
evm.model.09.1339	216	89.7778	0	0
evm.model.10.1061	2506	2361.7	20	17.589
evm.model.ctgX1.8	1951	1806.7	3	3.44883
evm.model.03.615	312	167.7	3	37.1556
novel_model_473_5bd9a17a	1562	1417.7	1.30143	1.90665
evm.model.04.1608	585	440.7	0	0
evm.model.08.1465	621	476.7	0	0
novel_model_5156_5bd9a17a	734	589.7	0	0
evm.model.10.1477	357	212.7	0	0
evm.model.01.623.1.5bd9b134	1663	1518.7	95	129.923
evm.model.01.623	1698	1553.7	1.51675e-07	2.02761e-07
evm.model.10.1317	723	578.7	0	0
evm.model.08.1956	1812	1667.7	2	2.49085
novel_model_954_5bd9a17a	1688	1543.7	1.77337	2.38601
evm.model.10.586	1968	1823.7	0	0
evm.model.06.1195	714	569.7	0	0
evm.model.10.760	843	698.7	0	0
evm.model.09.401	480	335.7	0	0
novel_model_3983_5bd9a17a.1.5bd9b139	742	597.7	31	107.724
novel_model_3982_5bd9a17a	814	669.7	0	0
novel_model_272_5bda875f	1777	1632.7	0	0
novel_model_274_5bda875f.2.5bdae6db	662	517.7	0	0
novel_model_273_5bda875f.1.5bdae6db	909	764.7	0	0
evm.model.01.2263	1135	990.7	0	0
evm.model.01.2263.1.5bd9b136	1225	1080.7	0	0
evm.model.04.2364	1590	1445.7	20	28.7335
evm.model.06.824	1017	872.7	0	0
evm.model.10.1958	741	596.7	16	55.6929
evm.model.06.1161	5289	5144.7	14	5.65202
evm.model.07.528	402	257.7	0	0
evm.model.04.2457	645	500.7	19	78.8156
evm.model.04.1197	336	191.7	0	0
evm.model.10.1927	990	845.7	15	36.8393
evm.model.07.1710	1416	1271.7	107	174.757
evm.model.10.979	4482	4337.7	6	2.87295
evm.model.04.2383	1899	1754.7	1	1.18368
evm.model.07.358	390	245.7	0	0
evm.model.10.1290	3371	3226.7	3	1.93107
evm.model.01.1522	4953	4808.7	4	1.7277
evm.model.06.1209	1023	878.7	0	0
evm.model.06.2049	1605	1460.7	1	1.42192
novel_model_6175_5bd9a17a	877	732.7	11	31.1819
evm.model.10.154	3249	3104.7	12	8.02782
evm.model.03.204	1371	1226.7	0	0
evm.model.07.566	339	194.7	0	0
novel_model_3347_5bd9a17a.4.5bd9b138	1542	1397.7	0	0
novel_model_3355_5bd9a17a.11.5bd9b138	2362	2217.7	0	0
novel_model_3345_5bd9a17a.6.5bd9b138	1553	1408.7	0	0
novel_model_3346_5bd9a17a.5.5bd9b138	1499	1354.7	0	0
novel_model_3354_5bd9a17a.12.5bd9b138	2290	2145.7	0	0
novel_model_3351_5bd9a17a.10.5bd9b138	1636	1491.7	3.8057	5.29894
novel_model_3352_5bd9a17a.9.5bd9b138	1641	1496.7	0.194302	0.269637
novel_model_3348_5bd9a17a.3.5bd9b138	1571	1426.7	0	0
novel_model_3343_5bd9a17a	1555	1410.7	0	0
novel_model_3350_5bd9a17a.1.5bd9b138	1576	1431.7	0	0
novel_model_3356_5bd9a17a.13.5bd9b138	2474	2329.7	0	0
novel_model_3353_5bd9a17a.8.5bd9b138	1691	1546.7	0	0
novel_model_3344_5bd9a17a.7.5bd9b138	1638	1493.7	0	0
novel_model_3349_5bd9a17a.2.5bd9b138	1543	1398.7	0	0
evm.model.05.374	2385	2240.7	0	0
novel_model_1558_5bd9a17a.2.5bd9b135	883	738.7	0	0
novel_model_1559_5bd9a17a.1.5bd9b135	1111	966.7	0	0
novel_model_1557_5bd9a17a	1145	1000.7	0	0
evm.model.02.2638	966	821.7	4	10.1107
evm.model.09.1293	2415	2270.7	0	0
evm.model.09.664	837	692.7	9.63401	28.8867
evm.model.04.1595	555	410.7	0	0
evm.model.03.758	306	179.778	0	0
evm.model.01.842	891	746.7	0	0
evm.model.06.786	396	251.7	0	0
evm.model.05.1370	1065	920.7	0	0
novel_model_4683_5bd9a17a	907	762.7	0	0
evm.model.06.447	336	191.7	0	0
evm.model.08.1694	216	89.7778	0	0
evm.model.04.1544	501	356.7	0	0
evm.model.09.1553	840	695.7	13	38.8112
evm.model.01.2368.1.5bd9b136	1042	897.7	1	2.31369
evm.model.01.2368.1.5bdae6e4	1203	1058.7	0	0
evm.model.01.2368	1369	1224.7	0	0
evm.model.01.2368.2.5bd9b136	518	373.7	0	0
evm.model.01.2368.3.5bd9b136	526	381.7	0	0
evm.model.09.179	1299	1154.7	0	0
evm.model.02.1757.1.5bd9b135	1772	1627.7	0	0
evm.model.02.1757.18.5bd9b135	2630	2485.7	0	0
evm.model.02.1757.15.5bd9b135	2403	2258.7	0	0
evm.model.02.1757.2.5bd9b135	1488	1343.7	0	0
evm.model.02.1757.10.5bd9b135	1971	1826.7	0	0
evm.model.02.1757.17.5bd9b135	2268	2123.7	0	0
evm.model.02.1757.7.5bd9b135	1490	1345.7	0	0
evm.model.02.1757.5.5bd9b135	1767	1622.7	0	0
evm.model.02.1757.8.5bd9b135	1838	1693.7	0	0
evm.model.02.1757.21.5bd9b135	2703	2558.7	0	0
evm.model.02.1757.6.5bd9b135	1950	1805.7	0	0
evm.model.02.1757.2.5bd9b135.1.5bdae6e1	1514	1369.7	0	0
evm.model.02.1757.19.5bd9b135	2400	2255.7	0	0
evm.model.02.1757.16.5bd9b135	2214	2069.7	0	0
evm.model.02.1757.20.5bd9b135	2571	2426.7	0	0
evm.model.02.1757.9.5bd9b135	1914	1769.7	0	0
evm.model.02.1757.13.5bd9b135	2195	2050.7	0	0
evm.model.02.1757.14.5bd9b135	2271	2126.7	0	0
evm.model.02.1757.4.5bd9b135	1605	1460.7	3.61362e-06	5.13828e-06
evm.model.02.1757.11.5bd9b135	2100	1955.7	0	0
evm.model.02.1757.3.5bd9b135	1581	1436.7	9	13.011
evm.model.02.1757.12.5bd9b135	2141	1996.7	0	0
evm.model.02.1757	1796	1651.7	0	0
evm.model.01.1500	1959	1814.7	4	4.57816
evm.model.08.659	2157	2012.7	0	0
evm.model.01.813	1235	1090.7	30.6376	58.3425
evm.model.01.813.1.5bd9b134	1206	1061.7	9.36241	18.3156
evm.model.01.2867	1050	905.7	21	48.1583
evm.model.02.2012	3618	3473.7	0	0
novel_model_2282_5bd9a17a.2.5bd9b136	1423	1278.7	0	0
novel_model_2281_5bd9a17a.1.5bd9b136	1328	1183.7	0	0
novel_model_2283_5bd9a17a.6.5bd9b136	1408	1263.7	5.80651	9.54349
novel_model_2278_5bd9a17a	749	604.7	7.45661	25.6116
novel_model_2285_5bd9a17a.7.5bd9b136	1454	1309.7	0	0
novel_model_2284_5bd9a17a.5.5bd9b136	990	845.7	8.83658	21.7022
novel_model_2280_5bd9a17a.4.5bd9b136	1262	1117.7	88.159	163.824
novel_model_2279_5bd9a17a.3.5bd9b136	1478	1333.7	3.74132	5.82644
novel_model_3781_5bd9a17a	464	319.7	0	0
evm.model.10.758	1729	1584.7	7.99211	10.4749
evm.model.10.758.1.5bdae6df	1728	1583.7	14.0079	18.3711
evm.model.10.758.2.5bdae6df	2126	1981.7	0	0
evm.model.01.1598	2439	2294.7	0	0
evm.model.06.1490	1044	899.7	0	0
evm.model.01.1963	273	146.778	0	0
evm.model.01.2629	1194	1049.7	24	47.4878
novel_model_457_5bda875f	1716	1571.7	2	2.643
evm.model.01.2438	1086	941.7	1	2.20558
evm.model.05.676	1218	1073.7	0	0
evm.model.09.698.1.5bd9b13c	814	669.7	1.80488	5.59763
evm.model.09.698	813	668.7	101.195	314.314
evm.model.02.2278	3576	3431.7	19	11.4995
evm.model.10.292	1008	863.7	0	0
evm.model.04.1106	946	801.7	25.5942	66.308
evm.model.04.1106.1.5bd9b138	1184	1039.7	0	0
evm.model.04.1106.3.5bd9b138	1402	1257.7	4.38979	7.24941
evm.model.04.1106.3.5bd9b138.1.5bdae6da	1096	951.7	10.5986	23.1304
evm.model.04.1106.2.5bd9b138	1241	1096.7	17.4175	32.9862
novel_model_1315_5bd9a17a	704	559.7	3	11.1327
evm.model.01.1084	228	101.778	0	0
evm.model.09.327	1520	1375.7	0	0
evm.model.09.327.2.5bd9b13c	1611	1466.7	263.094	372.568
evm.model.09.327.1.5bd9b13c	1475	1330.7	1.12686	1.75885
evm.model.01.2826	804	659.7	1	3.1484
evm.model.02.450	813	668.7	0	0
novel_model_373_5bd9a17a.1.5bd9b134	806	661.7	0	0
novel_model_372_5bd9a17a	808	663.7	6.93945	21.7165
novel_model_374_5bd9a17a.2.5bd9b134	819	674.7	0	0
novel_model_375_5bd9a17a.3.5bd9b134	1600	1455.7	0	0
evm.model.10.638	315	170.7	0	0
novel_model_7196_5bd9a17a	2151	2006.7	2.14296	2.21803
evm.model.01.2967	3990	3845.7	0	0
evm.model.04.2088	2958	2813.7	24	17.7162
evm.model.09.340	2409	2264.7	0	0
evm.model.06.797	525	380.7	0	0
evm.model.03.893	477	332.7	0	0
evm.model.ctgX60.1	247	120.778	0	0
evm.model.03.871	1335	1190.7	0	0
evm.model.06.1395.1.5bd9b13b	1222	1077.7	0	0
evm.model.06.1395	1824	1679.7	17	21.021
evm.model.06.1327	555	410.7	0	0
evm.model.05.2093	483	338.7	0	0
evm.model.02.542	207	80.7778	0	0
evm.model.07.333	1059	914.7	0	0
evm.model.07.1447	819	674.7	0	0
evm.model.03.896	1287	1142.7	0	0
novel_model_4855_5bd9a17a	3034	2889.7	1	0.718759
novel_model_4856_5bd9a17a.1.5bd9b13a	835	690.7	0	0
evm.model.08.310	357	212.7	0	0
evm.model.04.1734	3786	3641.7	2	1.14067
evm.model.01.2254	579	434.7	0	0
evm.model.07.1639	3432	3287.7	5	3.15874
evm.model.03.576	399	254.7	0	0
evm.model.01.2897	3066	2921.7	0	0
evm.model.06.1841	1746	1601.7	21	27.2317
evm.model.04.690	597	452.7	0	0
evm.model.06.783	708	563.7	0	0
evm.model.05.1912	1383	1238.7	0	0
evm.model.05.1261	525	380.7	0	0
evm.model.07.900	813	668.7	0	0
evm.model.02.2772	609	464.7	5	22.3477
evm.model.10.2237	651	506.7	0	0
evm.model.07.233	998	853.7	1	2.43294
evm.model.08.1255	570	425.7	4	19.5161
evm.model.04.1762	1417	1272.7	0	0
